Date,Close,200d,50d,20d,5d,Long Term,Medium Term,Short Term
2016-04-06,768.07,702.1372,738.7914,756.048,764.866,buy,buy,buy
2016-04-07,760.12,703.1394,739.318,757.7835,764.31,buy,buy,buy
2016-04-08,759.47,704.1198,740.1558,759.1485,762.27,buy,buy,buy
2016-04-11,757.54,705.11465,740.3406,759.782,760.754,buy,buy,hold
2016-04-12,764.32,706.1465,740.4,760.486,761.904,buy,buy,buy
2016-04-13,771.91,707.24075,740.4228,761.553,762.672,buy,buy,buy
2016-04-14,775.39,708.41145,740.3124,762.4545,765.726,buy,buy,buy
2016-04-15,780.0,709.61125,740.9248,763.5305,769.832,buy,buy,buy
2016-04-18,787.68,710.83315,742.0778,765.144,775.86,buy,buy,buy
2016-04-19,776.25,711.9777,743.5276,765.8485,778.246,buy,buy,buy
2016-04-20,774.92,713.1242,744.9428,766.592,778.848,buy,buy,buy
2016-04-21,780.0,714.27405,746.5224,767.714,779.77,buy,buy,buy
2016-04-22,737.77,715.2544,747.1408,766.8605,771.324,buy,hold,hold
2016-04-25,742.21,716.2422,747.8578,766.307,762.23,buy,hold,sell
2016-04-26,725.37,717.0885,748.2274,764.281,752.054,buy,hold,sell
2016-04-27,721.46,717.83715,748.3038,761.937,741.362,buy,hold,sell
2016-04-28,705.06,718.44155,747.7656,759.045,726.374,hold,hold,sell
2016-04-29,707.88,719.06115,747.573,755.9555,720.396,hold,hold,sell
2016-05-02,714.41,719.6243,747.419,753.42,714.836,hold,hold,sell
2016-05-03,708.44,719.6684,747.0068,750.9135,711.45,hold,hold,sell
2016-05-04,711.37,719.76105,746.8884,748.0785,709.432,hold,hold,sell
2016-05-05,714.71,719.85785,746.7646,745.808,711.362,hold,sell,sell
2016-05-06,725.18,720.00825,746.6858,744.0935,714.822,buy,sell,sell
2016-05-09,729.13,720.28025,746.7712,742.673,717.766,buy,sell,sell
2016-05-10,739.38,720.7033,747.2144,741.426,723.954,buy,sell,sell
2016-05-11,730.55,721.0647,746.982,739.358,727.79,buy,sell,sell
2016-05-12,728.07,721.40675,746.7538,736.992,730.462,buy,sell,sell
2016-05-13,724.83,721.72375,746.6186,734.2335,730.392,buy,sell,sell
2016-05-16,730.3,722.05245,746.6202,731.3645,730.626,buy,sell,sell
2016-05-17,720.19,722.3659,746.768,728.5615,726.788,hold,sell,sell
2016-05-18,721.78,722.6512,746.933,725.9045,725.034,hold,sell,sell
2016-05-19,715.31,722.92135,746.731,722.67,722.482,hold,sell,sell
2016-05-20,721.71,723.16345,746.5218,721.867,721.858,hold,sell,sell
2016-05-23,717.25,723.39895,745.9694,720.619,719.248,hold,sell,sell
2016-05-24,733.03,723.74215,745.6252,721.002,721.816,buy,sell,buy
