Date,Close,200d,50d,20d,5d,Long Term,Medium Term,Short Term
2014-02-14,21.64,20.51265,21.504,21.304,21.524,buy,hold,buy
2014-02-18,21.68,20.5278,21.5116,21.2915,21.598,buy,hold,buy
2014-02-19,21.38,20.54045,21.5172,21.263,21.568,buy,sell,buy
2014-02-20,21.44,20.5524,21.5182,21.237,21.55,buy,sell,buy
2014-02-21,21.48,20.56405,21.5182,21.231,21.524,buy,sell,buy
2014-02-24,21.64,20.57575,21.523,21.2575,21.524,buy,hold,buy
2014-02-25,21.51,20.58745,21.531,21.284,21.49,buy,sell,buy
2014-02-26,21.48,20.5986,21.5384,21.295,21.51,buy,sell,buy
2014-02-27,21.59,20.61,21.5476,21.324,21.54,buy,hold,buy
2014-02-28,21.7,20.6203,21.5564,21.3435,21.584,buy,hold,buy
2014-03-03,21.53,20.62885,21.5646,21.367,21.562,buy,sell,buy
2014-03-04,21.97,20.64025,21.5718,21.439,21.654,buy,hold,buy
2014-03-05,22.2,20.6515,21.5842,21.5125,21.798,buy,hold,buy
2014-03-06,22.27,20.6629,21.5976,21.5905,21.934,buy,hold,buy
2014-03-07,22.37,20.67455,21.6108,21.6575,22.068,buy,buy,buy
2014-03-10,22.38,20.6873,21.6234,21.712,22.238,buy,buy,buy
2014-03-11,22.23,20.6999,21.632,21.758,22.29,buy,buy,buy
2014-03-12,22.19,20.7122,21.64,21.791,22.288,buy,buy,buy
2014-03-13,21.94,20.72225,21.6438,21.8115,22.222,buy,buy,buy
2014-03-14,21.8,20.7316,21.6426,21.821,22.108,buy,buy,hold
2014-03-17,22.03,20.7409,21.6484,21.8405,22.038,buy,buy,buy
2014-03-18,22.14,20.7524,21.6534,21.8635,22.02,buy,buy,buy
2014-03-19,22.13,20.76375,21.6578,21.901,22.008,buy,buy,buy
2014-03-20,22.48,20.77775,21.669,21.953,22.116,buy,buy,buy
2014-03-21,22.4,20.79295,21.6772,21.999,22.236,buy,buy,buy
2014-03-24,22.39,20.80675,21.6836,22.0365,22.308,buy,buy,buy
2014-03-25,22.37,20.81875,21.6904,22.0795,22.354,buy,buy,buy
2014-03-26,22.14,20.82955,21.6992,22.1125,22.356,buy,buy,buy
2014-03-27,22.02,20.8414,21.702,22.134,22.264,buy,buy,hold
2014-03-28,22.11,20.85475,21.7014,22.1545,22.206,buy,buy,hold
2014-03-31,22.34,20.86745,21.7082,22.195,22.196,buy,buy,buy
2014-04-01,22.38,20.8816,21.7172,22.2155,22.198,buy,buy,hold
2014-04-02,22.43,20.89505,21.7268,22.227,22.256,buy,buy,buy
2014-04-03,22.39,20.9077,21.7354,22.233,22.33,buy,buy,buy
2014-04-04,22.17,20.92055,21.7468,22.223,22.342,buy,buy,hold
2014-04-07,21.83,20.9338,21.7612,22.1955,22.24,buy,buy,hold
2014-04-08,21.86,20.9475,21.7788,22.177,22.136,buy,buy,sell
2014-04-09,22.05,20.96385,21.7946,22.17,22.06,buy,buy,sell
2014-04-10,21.54,20.97595,21.8052,22.15,21.89,buy,hold,sell
2014-04-11,21.28,20.98575,21.8046,22.124,21.712,buy,hold,sell
2014-04-14,21.45,20.99515,21.8124,22.095,21.636,buy,hold,sell
2014-04-15,21.65,21.0062,21.8348,22.0705,21.594,buy,hold,sell
2014-04-16,21.82,21.01775,21.8566,22.055,21.548,buy,hold,sell
2014-04-17,21.86,21.0294,21.8796,22.024,21.612,buy,hold,sell
2014-04-21,21.84,21.04125,21.8958,21.996,21.724,buy,hold,sell
2014-04-22,21.99,21.0521,21.9098,21.976,21.832,buy,buy,hold
2014-04-23,22.04,21.0625,21.9244,21.9595,21.91,buy,buy,hold
2014-04-24,22.03,21.07195,21.9344,21.954,21.952,buy,buy,hold
2014-04-25,21.85,21.0811,21.9408,21.9455,21.95,buy,hold,hold
2014-04-28,21.72,21.08865,21.943,21.926,21.926,buy,sell,sell
2014-04-29,21.93,21.09655,21.9488,21.9055,21.914,buy,sell,buy
2014-04-30,21.96,21.10415,21.9544,21.8845,21.898,buy,hold,buy
2014-05-01,22.0,21.11235,21.9668,21.863,21.892,buy,hold,buy
2014-05-02,21.99,21.1201,21.9778,21.843,21.92,buy,hold,buy
2014-05-05,21.9,21.126,21.9862,21.8295,21.956,buy,sell,buy
2014-05-06,21.59,21.1303,21.9852,21.8175,21.888,buy,sell,hold
2014-05-07,21.88,21.13535,21.9926,21.8185,21.872,buy,sell,buy
2014-05-08,21.94,21.1411,22.0018,21.813,21.86,buy,sell,buy
2014-05-09,21.93,21.14755,22.0086,21.8325,21.848,buy,sell,buy
2014-05-12,22.15,21.155,22.0176,21.876,21.898,buy,hold,buy
2014-05-13,22.13,21.16245,22.0296,21.91,22.006,buy,hold,buy
2014-05-14,21.97,21.16985,22.0296,21.926,22.024,buy,sell,buy
2014-05-15,21.72,21.17605,22.02,21.921,21.98,buy,sell,hold
2014-05-16,21.74,21.1823,22.0094,21.915,21.942,buy,sell,hold
2014-05-19,21.86,21.1875,21.9992,21.916,21.884,buy,sell,sell
2014-05-20,21.73,21.1921,21.9862,21.903,21.804,buy,sell,sell
2014-05-21,21.87,21.19765,21.979,21.8945,21.784,buy,sell,sell
2014-05-22,21.97,21.2046,21.9746,21.8915,21.834,buy,sell,hold
2014-05-23,22.04,21.2126,21.9766,21.901,21.894,buy,hold,hold
2014-05-27,22.23,21.2213,21.9852,21.9265,21.968,buy,hold,buy
2014-05-28,22.19,21.23015,21.9884,21.9395,22.06,buy,hold,buy
2014-05-29,22.24,21.23965,21.9904,21.9535,22.134,buy,hold,buy
2014-05-30,22.29,21.2489,21.9936,21.968,22.198,buy,hold,buy
2014-06-02,22.35,21.25885,21.991,21.986,22.26,buy,hold,buy
2014-06-03,22.38,21.27045,21.9906,22.01,22.29,buy,buy,buy
2014-06-04,22.44,21.28255,21.9916,22.0525,22.34,buy,buy,buy
2014-06-05,22.65,21.297,21.9972,22.091,22.422,buy,buy,buy
2014-06-06,22.8,21.31125,22.0104,22.134,22.524,buy,buy,buy
2014-06-09,22.9,21.3267,22.028,22.1825,22.634,buy,buy,buy
2014-06-10,22.89,21.34095,22.0436,22.2195,22.736,buy,buy,buy
2014-06-11,22.74,21.35435,22.0516,22.25,22.796,buy,buy,buy
2014-06-12,22.6,21.36765,22.056,22.2815,22.786,buy,buy,buy
2014-06-13,22.61,21.38345,22.0596,22.326,22.748,buy,buy,buy
2014-06-16,22.5,21.39855,22.0618,22.364,22.668,buy,buy,buy
2014-06-17,22.73,21.41455,22.073,22.4075,22.636,buy,buy,buy
2014-06-18,22.86,21.43165,22.0936,22.464,22.66,buy,buy,buy
2014-06-19,22.83,21.4478,22.113,22.512,22.706,buy,buy,buy
2014-06-20,22.83,21.46315,22.1286,22.555,22.75,buy,buy,buy
2014-06-23,22.88,21.47855,22.1554,22.597,22.826,buy,buy,buy
2014-06-24,22.73,21.4932,22.1844,22.622,22.826,buy,buy,buy
2014-06-25,22.75,21.5068,22.2104,22.65,22.804,buy,buy,buy
2014-06-26,22.67,21.51885,22.2308,22.6715,22.772,buy,buy,hold
2014-06-27,22.76,21.5312,22.2496,22.695,22.758,buy,buy,buy
2014-06-30,22.74,21.5442,22.2672,22.7145,22.73,buy,buy,buy
2014-07-01,22.88,21.5576,22.288,22.7395,22.76,buy,buy,buy
2014-07-02,22.86,21.5698,22.3054,22.7605,22.782,buy,buy,buy
2014-07-03,23.04,21.5824,22.3254,22.78,22.856,buy,buy,buy
2014-07-07,22.94,21.5936,22.3436,22.787,22.892,buy,buy,buy
2014-07-08,22.74,21.6042,22.3614,22.779,22.892,buy,buy,hold
2014-07-09,22.8,21.6161,22.383,22.7745,22.876,buy,buy,buy
2014-07-10,22.65,21.62865,22.3974,22.77,22.834,buy,buy,hold
2014-07-11,22.69,21.64205,22.412,22.7745,22.764,buy,buy,sell
2014-07-14,22.83,21.6556,22.4286,22.7855,22.742,buy,buy,hold
2014-07-15,22.99,21.66995,22.4486,22.81,22.792,buy,buy,hold
