,QQQ,TSLA,AAPL,AMZN,GOOGL,FB,MSFT,CRM,NOW,WDAY,ADBE,INTU,ANSS,SNPS,CDNS,ADSK,MA,V,AXP,DFS,CME,COST,MORN,ILMN,ISRG,HD,LRCX,AMAT,XLNX,NVDA,AMD,AVGO,MU,OLED,XBI,MTN,NTES,TRIP,NFLX,DIS,ATVI,EA
2018-07-18,179.083,323.85,189.0706,1842.92,1212.91,209.36,104.2546,147.84,192.01,133.19,259.78,217.3419,180.88,91.94,45.52,137.43,207.7595,140.4424,102.182,71.3083,168.10299999999998,213.9296,138.2017,307.28,527.91,198.7948,178.7321,47.7848,68.1183,251.30900000000003,16.85,205.0901,57.45,98.0403,100.0357,285.0888,260.3279,60.95,375.13,109.8269,81.27,148.93
2018-07-19,178.1873,320.23,190.5403,1812.97,1199.1,208.09,103.5406,147.16,190.04,132.98,257.68,215.0322,180.35,91.77,45.23,134.5,205.4661,139.6749,99.3938,70.7346,165.97,216.4872,137.933,309.1,521.29,200.4368,175.6862,46.1914,68.0292,251.6385,16.71,206.65200000000002,56.22,97.7906,100.3055,281.7421,260.8155,60.68,364.23,111.2557,80.61,147.96
2018-07-20,178.1474,313.58,190.1033,1813.7,1197.88,209.94,105.3952,146.87,191.08,132.33,257.54,214.3254,178.92,91.69,45.14,134.32,206.1142,140.5321,99.374,71.2786,166.1174,217.6316,138.5003,311.15,516.78,200.2588,175.2722,46.2804,67.5535,250.5002,16.5,206.6128,55.02,95.5431,100.0357,281.5842,262.945,59.85,361.05,110.6108,79.65,147.48
2018-07-23,178.7148,303.2,190.2721,1802.0,1211.0,210.91,107.0812,147.56,190.5,133.92,259.47,216.426,177.63,91.84,45.15,134.5,207.24099999999999,139.5752,100.4357,72.337,166.4123,217.7809,138.8984,311.04,519.87,200.0412,172.3446,45.9538,67.7517,249.0225,16.66,212.8898,54.29,97.7406,99.71600000000001,283.3513,259.9896,60.3,362.66,110.2238,79.75,146.56
2018-07-24,179.4513,297.43,191.6524,1829.24,1258.15,214.67,106.7737,146.0,184.91,130.91,257.49,214.8431,175.26,91.97,45.5,132.31,208.9759,139.5752,100.9219,72.3172,165.5867,217.5222,138.0026,308.64,523.22,199.8038,170.9153,45.4392,67.1274,248.3236,16.19,213.4989,53.17,96.7417,97.65799999999999,277.4181,262.4673,59.69,357.32,109.8368,78.41,144.32
2018-07-25,181.9594,308.74,193.4597,1863.61,1275.94,217.5,109.9176,148.87,183.86,133.67,263.17,216.2866,177.51,93.16,46.8,135.85,213.5427,142.1768,101.8348,71.9512,166.6286,219.6319,139.0576,315.83,537.97,198.8245,170.3337,45.4886,67.3553,251.4787,16.05,221.9763,53.39,99.7384,97.62799999999999,281.3275,269.0248,60.83,362.87,110.3131,79.45,146.5
2018-07-26,179.2025,306.65,192.854,1808.0,1285.5,176.26,108.7176,147.57,192.32,134.41,261.93,215.6793,176.99,93.15,46.26,136.14,206.7723,142.0372,101.7058,71.1599,163.6208,220.64700000000002,134.2505,311.59,526.96,197.2418,174.7301,46.6862,73.8163,254.4441,18.35,219.2357,53.76,100.8871,97.5481,281.3374,266.3282,60.69,363.09,112.6249,77.65,141.9
2018-07-27,176.7839,297.18,189.6465,1817.27,1252.89,174.89,106.7936,143.91,183.95,130.55,254.81,211.3685,174.16,92.58,45.24,131.16,202.3551,140.253,103.0453,72.3667,162.6673,218.58700000000002,133.7131,301.15,519.21,195.0063,187.308,47.8046,73.2119,251.6285,18.94,217.1433,53.96,99.0392,94.8806,273.6766,263.6017,57.93,355.21,111.7419,75.36,133.81
2018-07-30,174.2857,290.17,188.584,1779.22,1230.04,171.06,104.5026,138.03,178.81,123.9,242.32,201.7813,168.5,89.33,43.91,127.0,197.2997,136.0368,100.0685,71.1204,158.4603,218.0496,132.3794,289.24,503.0,195.1448,185.1591,47.4186,72.2407,243.7507,19.42,221.2101,53.01,96.2423,93.33200000000001,270.6063,258.3279,58.24,334.96,111.7518,72.75,126.21
2018-07-31,175.6194,298.14,188.9614,1777.44,1227.22,172.58,105.2067,137.15,175.96,124.02,244.68,203.3343,168.88,89.43,44.09,128.44,197.4293,136.2959,98.7489,70.6357,156.406,217.6515,131.3742,324.36,508.19,195.3822,187.9191,48.1313,71.4182,244.4796,18.33,217.8506,52.79,96.1924,95.2003,273.33099999999996,256.7258,57.99,337.45,112.6745,73.42,128.75
2018-08-01,176.2862,300.84,200.0931,1797.17,1232.99,171.65,105.4051,137.68,177.94,126.38,248.01,203.3542,170.35,89.75,43.99,127.18,200.6201,137.80100000000002,98.6794,70.7346,158.6766,216.0792,130.4785,323.23,516.29,194.1754,183.6312,47.478,70.4966,246.0871,18.48,212.9684,52.29,99.7384,95.2802,275.1278,257.4423,57.65,338.38,112.0891,73.08,127.48
2018-08-02,178.6849,349.54,205.942,1834.33,1241.13,176.37,106.6845,141.14,182.84,130.78,252.22,204.8177,173.15,90.66,44.7,131.16,201.4278,138.4688,98.9572,71.0709,158.2932,220.0499,130.369,332.5,521.9,193.5423,184.4296,47.6166,71.0714,250.2307,18.79,212.5264,53.4,100.6374,95.8896,279.0767,253.7705,51.18,344.5,111.8709,74.06,128.65
2018-08-03,179.2323,348.17,206.5378,1823.29,1238.16,177.78,107.1506,141.04,180.88,129.16,253.28,204.2403,173.27,91.14,44.77,132.05,200.6201,139.3659,100.009,72.5447,158.8731,220.9555,129.7818,332.49,522.6,193.5225,184.6169,48.3391,71.22,251.7084,18.49,213.9606,52.81,100.7373,94.6208,279.3235,256.8552,53.27,343.09,113.2004,71.32,130.87
2018-08-06,180.2873,341.99,207.6102,1847.75,1237.67,185.69,107.2399,142.71,184.66,131.55,254.11,206.56,175.66,92.33,45.09,134.35,200.9591,139.2563,100.13799999999999,72.3469,159.1091,221.6421,130.6974,332.36,520.8,193.572,185.6224,48.9725,72.4587,253.6354,19.43,213.1158,52.67,102.785,94.8006,281.1498,256.5368,54.07,350.92,115.036,70.57,129.03
2018-08-07,180.9442,379.57,205.6639,1862.48,1255.84,183.81,107.9837,144.44,185.74,132.75,253.39,208.5511,172.78,92.65,45.16,135.19,202.03599999999997,139.8244,101.1799,73.9889,160.6326,222.7766,132.6183,337.16,517.9,194.9172,183.2566,49.121,73.1326,256.5508,19.56,216.4164,53.04,105.5818,95.8596,282.1272,260.2483,54.51,351.83,115.6512,70.23,128.1
2018-08-08,181.1632,370.34,205.8029,1886.52,1261.33,185.18,108.5887,145.17,186.13,135.01,253.83,209.1086,172.87,92.88,45.07,134.14,202.2753,140.2231,101.9836,74.6813,160.9472,223.4931,133.3647,338.1,519.28,195.8767,187.308,49.6654,73.1226,258.0185,19.58,215.5814,53.39,101.88600000000001,95.3202,280.4291,251.7207,54.73,347.61,113.0913,70.01,128.41
2018-08-09,181.0537,352.45,207.4216,1898.52,1264.46,183.09,108.7672,145.82,188.34,136.53,253.8,210.2535,172.01,93.42,45.33,135.11,203.0132,139.5553,102.19200000000001,74.8495,160.1903,217.1838,133.6832,333.5,522.69,195.9361,181.8569,48.6558,73.1226,256.0616,19.1,212.7523,52.26,101.0369,95.1603,284.0917,224.1077,55.04,349.36,113.2699,70.5,127.82
2018-08-10,179.6702,355.49,206.8059,1886.3,1252.51,180.26,108.1027,145.51,187.47,137.17,253.7,210.0743,171.53,93.53,45.2,134.85,202.0659,139.2762,100.7929,73.7119,161.1241,219.2438,131.5434,330.25,521.02,194.1754,175.5581,47.6364,70.8621,254.3942,19.06,208.4792,51.37,114.7216,94.8606,284.2892,223.5604,54.35,345.87,111.8014,70.61,131.32
2018-08-13,179.4712,356.41,208.1412,1896.2,1248.64,180.05,107.3192,144.45,185.02,137.09,253.54,208.6407,171.03,92.87,45.36,133.39,201.7269,139.7546,101.0211,73.524,161.1536,218.4974,132.041,327.3,520.36,192.0387,175.6074,47.7552,71.3501,255.7221,19.73,207.3495,51.34,117.4685,94.411,283.608,214.7243,53.9,341.31,111.2458,70.52,131.32
2018-08-14,180.5959,347.64,209.0182,1919.65,1258.14,181.11,108.6581,146.57,184.49,137.4,256.05,209.7557,173.52,93.2,46.0,134.0,203.2924,140.3029,101.3882,74.889,163.4733,220.9256,133.7031,330.17,529.0,191.01,174.1682,47.8838,70.8621,261.0239,20.02,203.6363,50.62,118.867,94.8006,286.5104,207.1817,54.25,337.49,111.8709,71.29,131.91
2018-08-15,178.3863,338.69,209.5064,1882.62,1232.22,179.53,107.1903,145.04,182.73,139.2,250.52,208.5411,171.39,92.64,45.44,131.05,199.6629,139.4656,100.7234,74.5824,164.8101,220.5972,132.7477,327.82,522.77,191.8904,170.3633,47.0227,70.3144,258.6775,19.7,202.929,47.49,116.0701,92.9923,286.2636,199.6591,53.3,326.4,111.9701,69.31,128.05
2018-08-16,178.9735,335.45,212.5757,1886.52,1224.06,174.7,107.1704,145.73,182.03,140.05,248.89,208.7602,172.11,93.42,45.37,133.73,203.0132,140.4025,101.8546,76.4618,165.6063,222.1098,134.1211,326.98,523.9,193.2752,171.8025,46.9436,70.3144,257.0401,19.33,205.0017,47.1,116.2199,93.8316,287.3002,199.261,53.72,322.44,111.603,69.69,129.71
2018-08-17,179.0134,305.5,216.8208,1882.22,1215.85,173.8,107.1106,145.02,180.83,142.65,245.7,206.9681,172.25,93.34,45.18,132.35,202.6243,141.0813,102.2317,77.0751,166.49099999999999,224.5878,136.4102,325.88,524.92,193.4434,167.485,43.3211,70.7227,244.4397,19.77,205.5715,47.11,115.5207,93.9015,291.0615,205.6095,53.55,316.78,111.603,69.15,128.01
2018-08-20,178.8541,308.44,214.7082,1876.71,1221.95,172.5,106.4037,145.71,181.36,143.29,249.76,206.4803,172.53,93.55,45.08,133.72,204.1599,140.692,103.0255,77.6686,166.7858,226.2497,136.1017,325.99,525.36,195.7877,168.8354,43.0836,70.8223,247.455,19.98,203.0666,48.07,116.9691,93.2121,288.2183,208.8236,53.84,327.73,111.1168,68.93,127.71
2018-08-21,179.511,321.9,214.2897,1883.42,1217.41,172.62,105.5176,145.53,182.1,145.01,251.5,208.0832,173.95,93.92,45.4,135.52,202.5047,139.7936,103.9979,78.3808,164.5054,227.4339,136.8979,331.44,529.05,198.0628,171.90099999999998,43.3112,72.1168,252.9265,20.4,206.7896,49.94,121.2144,95.0404,290.0545,210.1868,53.84,338.02,111.5137,69.66,126.76
2018-08-22,180.2077,321.64,214.2997,1904.9,1221.75,173.64,106.5929,146.46,182.41,146.14,255.54,208.7602,175.08,94.67,45.75,136.94,203.7211,140.8917,105.01,78.4203,164.0434,228.1007,136.3107,335.78,535.0,196.8165,170.6097,42.7471,72.6645,262.4117,20.9,203.8721,50.24,121.2643,96.6089,289.936,210.5351,53.55,344.44,111.0672,71.43,127.62
2018-08-23,179.9489,320.1,214.7381,1902.9,1221.16,172.9,107.0907,147.83,184.85,145.68,257.0,211.5079,175.68,100.69,46.37,136.31,204.6285,141.85,104.5535,77.456,164.8101,228.3993,137.1169,335.72,537.21,197.9936,170.3042,42.5482,72.8537,266.4255,22.29,201.9565,49.7,121.4641,95.9396,289.936,205.3384,53.13,339.17,111.1267,71.17,126.11
2018-08-24,181.62099999999998,322.82,215.4058,1905.39,1236.75,174.645,107.927,152.3,193.56,151.0,261.51,215.6694,178.1,102.13,46.82,157.2,208.7965,143.9463,104.9405,77.8139,166.43200000000002,230.1607,136.7387,340.6,541.52,199.1212,169.9986,42.4885,73.4811,271.7971,23.98,205.3063,50.7,121.8636,96.3092,291.5847,207.0749,53.38,358.82,111.0573,74.09,128.97
2018-08-27,183.4723,319.27,217.1796,1927.68,1256.27,177.46,109.1218,151.68,193.25,151.68,262.4,211.0301,180.27,102.13,46.84,154.63,210.9203,145.1442,106.2205,78.5993,167.6705,228.9167,137.4752,345.12,545.22,199.7939,173.6951,43.5028,74.925,275.4714,25.26,209.2061,52.07,125.1599,97.9077,294.4773,211.3563,53.36,364.58,111.4541,74.09,128.97
2018-08-28,183.74099999999999,311.86,218.9334,1932.82,1245.86,176.26,109.7789,152.99,194.26,152.26,263.04,214.9725,184.1,101.86,46.91,156.81,212.0172,144.9445,106.4487,78.0425,166.7072,229.1456,138.8984,344.76,544.91,199.78400000000002,171.6546,43.1547,76.6677,273.9537,25.05,210.6403,52.34,128.8059,98.5671,292.9866,211.1467,53.15,368.49,111.7022,74.0,127.79
2018-08-29,185.861,305.01,222.202,1998.1,1264.65,175.9,111.5312,154.8,200.23,153.78,268.36,216.9338,185.62,102.17,47.26,155.67,213.9516,146.7713,105.8831,78.0624,169.2334,229.076,138.8785,350.63,554.01,200.516,170.1563,42.8564,77.9324,278.2071,25.2,211.1904,51.83,124.3109,99.4563,291.4366,209.0409,54.14,368.04,111.5732,74.91,128.52
2018-08-30,185.5325,303.15,224.2448,2002.38,1254.44,177.64,111.4616,152.14,198.45,153.81,266.43,217.6605,185.37,102.03,47.06,153.86,213.1838,146.4818,105.4069,77.3963,170.3539,230.2801,138.142,353.01,555.17,198.11,170.0084,42.8962,76.8968,277.5278,24.89,212.8211,52.76,121.4141,99.8359,290.9529,194.0011,53.82,370.98,111.0473,74.1,115.94
2018-08-31,185.7714,301.66,226.8358,2012.71,1231.8,175.73,111.8399,152.68,196.36,154.54,263.51,218.4968,185.98,102.14,47.04,154.35,214.9387,146.6316,105.1588,77.6648,171.7497,232.5746,141.6453,354.83,560.0,199.6112,170.6196,42.7769,77.5042,280.3949,25.17,215.15900000000002,52.52,122.2632,100.0457,294.2403,197.3145,54.31,367.68,111.1465,72.1,113.41
2018-09-04,184.9752,288.95,227.5632,2039.51,1211.31,171.16,111.2226,153.21,200.26,156.69,266.68,219.7612,187.32,101.82,46.64,153.59,216.1951,147.54,106.1808,78.1221,174.0301,234.1209,141.506,353.01,556.03,203.8964,169.5057,42.3791,78.4602,283.4118,28.06,215.5519,51.93,124.3608,99.9158,297.5672,196.8753,53.02,363.6,109.9857,72.98,113.52
2018-09-05,182.5865,280.74,226.0784,1994.82,1199.1,167.18,108.0166,148.65,190.76,142.21,256.14,217.7203,184.31,100.67,46.53,149.33,210.5514,142.41899999999998,104.8611,78.0724,168.3684,235.0487,140.5406,346.35,536.72,202.9717,169.5846,42.2598,78.4701,278.1372,28.51,217.5068,49.54,127.5073,99.1465,286.0267,189.3704,51.2,341.18,109.0133,71.65,111.55
2018-09-06,180.9542,280.95,222.3216,1958.31,1183.99,162.53,108.2656,148.83,193.18,144.52,259.75,218.8851,185.17,101.78,46.54,148.8,212.1568,144.2458,104.5833,77.277,170.5407,236.1162,141.5955,348.29,541.86,204.7017,157.7657,40.0424,77.7133,272.443,27.84,212.1531,44.65,122.5129,96.5989,287.9123,190.8075,50.63,346.46,109.4003,71.96,113.2
2018-09-07,180.2575,263.24,220.5279,1952.07,1177.59,163.04,107.7379,150.43,196.98,144.93,260.87,219.343,185.45,102.05,46.44,149.17,210.4816,142.94799999999998,105.258,77.0086,171.50400000000002,240.8848,138.8486,345.04,537.96,205.0397,157.3024,39.6248,76.8768,271.5839,27.38,228.4695,44.86,123.9613,96.3192,290.252,192.9632,50.71,348.68,110.1047,73.57,114.91
2018-09-10,180.8646,285.5,217.5682,1939.01,1175.06,164.18,108.9028,151.32,199.01,143.66,265.37,223.7235,185.57,102.59,46.49,150.75,211.0599,143.8265,106.4586,77.6747,171.8198,242.6007,138.9879,349.37,541.88,209.47400000000002,157.1841,39.3762,76.6179,274.4509,29.89,236.3576,44.9,127.4574,96.4691,291.3083,188.0131,50.67,348.41,109.81700000000001,74.26,113.21
2018-09-11,182.25799999999998,279.44,223.06900000000002,1987.15,1189.99,165.94,110.7547,152.84,199.5,146.15,267.0,225.0178,186.79,102.44,46.46,150.87,212.8348,145.234,107.4707,78.4203,170.7638,243.6282,137.7638,352.32,546.4,212.6157,154.2664,38.9586,76.1399,272.5229,30.1,228.4401,43.6,127.5073,96.4491,288.4453,188.4123,51.0,355.93,108.7454,79.5,112.29
2018-09-12,181.7205,290.54,220.2987,1990.0,1171.6,162.0,111.2226,155.37,202.77,148.21,267.79,224.6793,187.5,102.09,45.87,150.78,213.4131,146.3121,107.0441,77.118,169.4019,241.8624,136.9278,349.82,549.56,210.7565,149.2731,38.173,75.7914,267.9276,32.21,225.8271,41.74,123.5617,96.1394,289.2351,191.2067,51.15,369.95,108.6065,80.52,113.0
2018-09-13,183.6614,289.46,225.62,1989.87,1182.14,161.36,112.4174,158.18,204.58,150.54,268.52,226.77,188.5,102.81,46.31,151.38,216.5939,147.3703,107.818,76.6507,170.0532,240.6952,136.8382,355.91,558.82,208.2411,152.003,38.6702,77.0163,271.0644,30.48,231.2593,43.62,120.7249,95.8097,290.173,201.3563,50.04,368.15,109.8071,80.43,113.84
2018-09-14,183.1239,295.2,223.05900000000003,1970.19,1177.98,162.32,112.8754,157.49,202.97,151.07,274.69,226.53099999999998,189.51,102.72,46.26,151.35,217.3318,147.5799,108.7111,77.3864,170.8822,234.8193,137.6941,353.12,568.36,207.8633,152.3405,38.879,77.2453,276.1492,32.72,232.1631,44.3,119.8255,95.7398,290.4297,201.52599999999998,50.39,364.56,108.4081,81.27,114.27
2018-09-17,180.4864,294.84,217.1198,1908.03,1159.83,160.58,111.6507,154.92,192.82,144.73,268.25,224.4702,183.85,100.07,45.37,146.72,215.8461,145.9228,108.3538,77.108,169.5894,231.4473,131.0358,347.22,558.65,207.1972,150.9904,38.4813,76.3988,273.6518,32.43,230.6798,43.58,120.1752,94.2112,286.1649,197.9731,49.27,350.35,108.5073,78.88,112.69
2018-09-18,181.9793,284.96,217.4785,1941.05,1167.11,160.3,112.7161,156.0,191.88,143.68,270.79,227.1682,184.83,99.6,45.22,148.79,219.4158,147.3703,108.7904,77.8338,170.142,233.7917,130.7173,350.88,564.82,209.8021,152.5291,38.9685,77.2453,270.7447,31.93,237.2122,45.33,116.6774,95.3601,288.6132,198.6119,50.65,367.65,108.676,79.63,112.65
2018-09-19,181.84,299.02,217.6081,1926.42,1174.27,163.06,111.2126,152.9,186.0,140.66,264.88,219.9005,184.27,98.94,45.03,148.4,217.5611,147.1606,109.2469,78.301,171.3362,233.2929,130.5083,350.37,556.47,210.4583,152.0725,38.8194,77.325,271.7037,31.21,239.2506,45.06,117.8267,95.48,282.2456,204.2905,50.52,366.96,108.9339,79.58,112.92
2018-09-20,183.8505,298.33,219.2623,1944.3,1191.57,166.02,113.0745,155.5,187.35,141.66,266.34,220.468,183.75,99.78,45.75,153.23,220.7519,148.9774,110.249,78.8876,172.0961,233.3627,130.4486,356.32,561.18,209.8418,154.1472,39.1674,78.6394,266.0095,31.18,242.3576,46.06,121.2746,97.0685,283.7462,212.7635,49.6,365.36,110.7497,80.65,113.47
2018-09-21,182.8452,299.1,216.9006,1915.01,1172.12,162.93,113.7615,155.52,189.69,138.63,260.88,219.4625,182.48,99.22,45.53,152.4,221.2604,149.786,110.0407,79.5239,172.8264,234.2007,130.588,358.16,556.77,211.1642,154.5443,39.406,78.4004,263.1824,31.02,245.4943,44.74,121.3745,95.5226,278.6324,214.3204,50.0,361.19,109.5392,80.29,115.02
2018-09-24,183.3526,299.68,220.0196,1934.36,1179.56,165.41,114.1697,158.78,193.12,141.5,264.09,217.9293,183.37,99.42,45.57,152.83,220.71200000000002,148.8476,108.9988,78.3607,172.4613,232.7841,130.5282,358.25,569.27,206.7896,153.6112,38.879,78.8087,265.4301,32.61,246.8301,45.16,121.5744,96.6024,280.8635,209.6098,51.13,369.61,111.8907,80.6,115.24
2018-09-25,183.6018,300.99,221.4147,1974.55,1193.89,164.91,113.9506,158.87,197.61,143.79,267.84,220.9758,184.99,98.84,45.42,155.4,221.4798,149.3168,109.0187,78.142,171.3263,232.3751,127.84100000000001,359.01,574.19,206.2626,150.1864,38.361999999999995,77.0362,268.1374,32.57,245.049,44.64,121.6743,96.8823,285.2961,215.1188,52.0,369.43,112.744,80.53,116.25
2018-09-26,183.7315,309.58,219.6509,1974.85,1194.06,166.95,113.4827,158.33,195.71,144.51,268.47,221.1948,184.98,98.0,44.95,154.82,221.6194,149.0074,107.1731,76.9887,170.7342,233.253,126.6268,361.45,569.54,206.3223,147.7244,38.0438,77.9822,266.6489,32.19,242.8524,44.35,116.3776,96.1025,285.0197,221.1766,52.28,377.88,114.3117,81.57,118.09
2018-09-27,185.2869,307.52,224.1651,2012.98,1207.36,168.84,113.9108,160.43,195.08,145.97,269.91,221.8319,186.4,98.65,45.01,156.0,221.6693,149.756,107.0143,76.6507,169.6782,233.4426,125.5719,366.98,569.69,205.6462,149.4716,38.1333,79.5655,267.1284,32.59,243.8616,44.99,117.0272,95.9725,282.4727,225.1087,51.92,380.71,115.1352,82.87,119.38
2018-09-28,185.247,264.77,224.9524,2003.0,1207.08,164.46,113.87100000000001,159.03,195.63,145.98,269.95,226.3916,186.68,98.61,45.32,156.11,221.9684,149.8259,105.6648,76.0045,167.9807,234.3205,125.3031,367.06,574.0,205.9544,150.5934,38.4316,79.8344,280.7346,30.89,244.1387,45.23,117.8267,95.8525,270.9124,227.7934,51.07,374.13,116.0282,83.19,120.49
2018-10-01,185.6259,310.7,226.4671,2004.36,1208.53,162.44,115.1056,159.86,194.61,145.87,275.49,226.7102,186.0,97.87,45.06,155.5,223.125,150.5247,107.0639,76.2829,171.9678,234.09099999999998,124.7756,366.54,574.74,206.4018,149.144,38.1233,79.6253,289.0661,31.42,246.8895,45.15,120.1353,94.5727,262.2643,233.4819,51.07,381.43,115.3336,83.28,117.55
2018-10-02,185.2071,301.02,228.48,1971.31,1207.64,159.33,114.6476,157.26,192.9,142.9,272.0,226.6107,182.21,96.97,44.49,153.92,221.7291,149.4067,107.5501,76.8794,172.2145,235.787,121.2325,362.14,571.48,203.5683,149.9779,38.6802,79.8543,286.189,29.02,245.4943,45.76,120.0553,93.18299999999999,256.262,221.3762,50.45,377.14,116.7426,83.39,117.05
2018-10-03,185.4066,294.8,231.2603,1952.76,1211.53,162.43,114.6675,159.1,196.2,145.66,270.51,230.2943,182.22,97.33,44.9,154.87,222.4869,149.1072,107.6097,77.5554,173.1521,232.6445,120.9937,359.6,561.47,202.5641,151.0599,38.7001,81.7762,286.4388,28.43,246.8005,45.15,124.9523,94.8827,253.952,222.2046,51.66,377.05,115.9984,83.02,116.39
2018-10-04,181.847,281.83,227.1945,1909.42,1177.07,158.85,112.2979,154.9,187.44,139.76,263.71,223.6737,175.38,94.63,43.42,152.1,215.52700000000002,146.5018,107.2921,77.28699999999999,178.1458,231.1281,118.8439,344.71,554.44,197.7023,147.923,37.6759,81.8957,279.0063,27.78,245.5636,44.16,122.0841,91.8232,250.6645,214.1906,51.54,363.65,115.2245,80.36,114.01
2018-10-05,179.6235,261.95,223.5074,1889.65,1167.83,157.33,111.6408,155.07,186.6,139.97,263.22,221.3242,173.75,93.2,42.9,152.0,212.8946,145.1042,106.7843,76.3723,179.3104,218.2987,117.0922,329.52,548.71,195.2466,146.8211,37.0295,77.5739,269.5859,27.35,241.665,43.58,116.8773,90.4335,247.7325,215.0788,50.72,351.35,113.885,79.59,113.73
2018-10-08,178.5267,250.56,222.9892,1864.42,1155.92,157.25,110.3664,148.65,180.26,132.42,254.69,216.3762,168.27,91.29,41.41,146.21,207.9032,141.6404,106.5453,76.5513,178.5406,223.3965,115.2013,325.89,526.47,197.2649,145.0144,36.3832,77.1457,265.5,26.46,238.835,43.07,116.9472,89.4837,242.8765,216.3762,49.98,349.1,115.1154,77.63,110.62
2018-10-09,179.105,262.8,226.0784,1870.32,1145.17,157.9,111.7702,148.5,181.41,131.67,254.16,220.1494,165.84,90.85,41.31,142.86,209.4006,142.0596,106.2166,76.1437,178.7873,223.636,114.6638,323.74,531.21,194.6202,143.4161,35.5181,77.325,265.2703,27.24,242.13,42.27,116.2577,88.3939,243.6015,216.6657,47.8,355.71,115.9786,77.64,109.49
2018-10-10,171.2281,256.88,215.6051,1755.25,1092.16,151.38,105.6968,137.81,172.14,124.3,237.91,203.967,155.71,86.81,39.48,133.5,196.35299999999998,135.2816,103.1395,75.0799,177.8892,220.5234,110.0458,304.76,512.21,192.582,138.7603,34.2354,74.1682,245.4404,25.0,229.3952,41.61,107.773,85.4244,237.1864,210.0888,44.2,325.89,111.98,73.58,105.15
2018-10-11,169.1043,252.23,213.7018,1719.36,1090.74,153.35,105.4479,139.24,174.97,124.75,238.59,200.2256,153.51,85.75,39.13,130.89,194.1767,133.4947,101.1577,73.7477,173.7245,221.2916,109.8169,307.45,508.22,188.6449,136.6161,32.6047,73.6803,234.8912,25.3,226.49599999999998,41.97,109.28200000000001,84.3946,237.9412,210.9771,44.65,321.1,110.2833,73.85,103.6
2018-10-12,173.8105,258.78,221.335,1788.61,1120.54,153.74,109.0919,146.74,184.45,128.31,248.87,211.3299,158.9,88.12,39.99,138.18,203.8701,139.8136,102.5718,74.1056,174.1883,226.4093,111.2401,321.69,532.02,191.3591,142.5624,33.4996,75.8014,246.2896,26.34,230.5034,42.47,112.3401,86.0843,244.1377,220.4381,45.35,339.56,111.7319,77.92,106.1
2018-10-15,171.7067,259.59,216.6016,1760.95,1102.44,153.52,107.1305,141.95,180.91,127.0,238.01,208.2969,156.51,86.88,39.38,134.6,199.9768,136.9886,102.1934,73.5787,171.5434,223.9752,111.9169,313.41,519.29,190.0666,141.4704,33.2411,75.2238,235.1409,26.26,230.0285,42.34,115.5681,84.9245,245.2896,217.50400000000002,45.0,333.13,112.5555,75.67,105.88
2018-10-16,176.7021,276.59,221.3749,1819.96,1133.08,158.78,110.5157,147.44,192.72,134.19,260.67,214.4227,159.0,89.24,40.34,141.42,207.424,141.4906,103.8366,75.1594,175.7279,227.1376,115.46,326.58,542.91,192.4627,144.2103,34.5636,78.5598,245.5803,28.18,235.817,43.21,120.8648,89.4337,255.3391,224.7994,47.66,346.4,115.28399999999999,78.73,107.42
2018-10-17,176.7719,271.78,220.4182,1831.73,1127.59,159.42,110.227,147.01,190.26,137.25,258.91,218.3237,158.85,89.57,40.4,141.77,207.0247,142.1994,103.9063,75.4478,178.9452,227.9457,116.5572,328.96,542.91,184.1013,146.1063,34.7624,77.3947,242.8131,27.3,234.6791,42.35,118.2464,89.2837,252.787,220.5678,47.16,364.7,116.2167,78.3,108.79
2018-10-18,172.6739,263.91,215.2663,1770.72,1097.91,154.92,108.0266,142.84,185.18,130.43,250.35,212.1879,153.81,88.57,40.04,137.29,203.2711,139.0449,102.4125,74.5033,179.5374,228.0355,113.8941,321.45,522.29,179.3986,144.0316,33.7283,75.5922,239.2867,26.62,225.6252,41.3,115.4982,87.524,248.1595,211.5559,46.38,346.71,115.2741,71.81,105.8
2018-10-19,172.5143,260.0,218.5448,1764.03,1105.18,154.05,108.1859,140.49,177.15,127.7,245.03,210.6116,150.58,88.1,40.11,133.18,202.7121,139.8335,106.2863,75.5869,180.2578,229.1229,114.8416,313.1,504.26,178.812,144.1408,34.0962,73.7898,228.9372,23.66,225.8825,40.45,111.2808,85.4044,244.7137,209.7495,46.6,332.67,117.9729,69.75,102.11
2018-10-22,173.4017,260.95,219.8801,1789.3,1111.37,154.78,109.1517,142.95,178.84,129.72,251.06,212.7765,152.89,88.83,40.61,135.64,204.1496,140.3926,104.0756,73.8869,178.8465,228.5143,115.3403,317.23,511.41,177.7183,143.2176,33.3405,74.5964,230.9851,25.03,226.2189,39.76,110.5013,83.4748,245.24,213.8513,47.27,329.54,117.3478,69.78,101.36
2018-10-23,172.7636,294.14,221.9529,1768.7,1114.91,154.39,107.6284,140.66,181.78,128.78,251.76,208.3867,150.73,92.39,46.85,134.12,202.0832,138.8752,103.9461,73.5787,178.43200000000002,228.2051,115.7892,313.8,506.93,177.4996,145.3221,33.3306,74.4869,220.8355,25.09,226.6444,38.68,110.87100000000001,83.4048,242.6581,210.518,47.67,333.16,116.9311,68.98,99.09
