,QQQ,TSLA,AAPL,AMZN,GOOGL,FB,MSFT,CRM,NOW,WDAY,ADBE,INTU,ANSS,SNPS,CDNS,ADSK,MA,V,AXP,DFS,CME,COST,MORN,ILMN,ISRG,HD,LRCX,AMAT,XLNX,NVDA,AMD,AVGO,MU,OLED,XBI,MTN,NTES,TRIP,NFLX,DIS,ATVI,EA
2013-12-31,83.3315,150.429,73.206,398.79,562.0901,54.648999999999994,33.1829,55.19,56.01,83.16,59.879,72.2159,87.2,40.57,14.02,50.318999999999996,80.6318,53.7244,83.9162,50.7651,63.0612,104.725,73.8111,110.59,128.0265,73.9433,50.7276,16.3024,40.6768,15.2346,3.87,48.1503,21.75,34.2497,42.3067,67.3334,72.4804,82.83,52.5957,71.1903,17.1521,22.94
2014-01-02,82.6778,150.1,72.1765,397.97,558.2834,54.71,32.9611,54.86,55.69,81.77,59.29,71.8564,86.01,40.42,14.01,49.25,80.5044,53.3215,82.7323,50.2298,62.6593,103.6603,73.9624,110.34,126.6699,73.656,50.2618,16.1825,40.7211,15.0824,3.95,47.9418,21.66,33.7015,42.5147,67.1186,72.2129,80.48,51.8314,71.0692,17.3829,22.83
2014-01-03,82.0809,149.56,70.5911,396.44,554.2108,54.556999999999995,32.7394,55.12,55.18,82.47,59.16,71.7239,85.6,40.62,14.17,48.9,80.183,53.3577,83.0005,49.9666,63.656000000000006,103.2028,74.0947,108.61,124.4865,73.5392,50.2524,16.1456,40.411,14.9017,4.0,48.1239,20.97,33.7314,42.3782,66.9217,72.1207,80.92,51.8714,70.9201,17.5946,22.68
2014-01-06,81.7778,147.0,70.976,393.63,560.3899,57.2,32.0475,54.23,55.73,84.59,58.12,71.6671,85.02,40.25,14.27,48.55,79.7854,53.0368,82.9635,49.3224,63.013000000000005,102.4197,74.0475,108.87,123.6465,72.8298,49.6096,15.9428,40.2339,15.1014,4.13,47.7961,20.67,32.9339,41.8908,66.3847,71.9547,80.38,51.3671,70.6499,17.3926,22.53
2014-01-07,82.5357,149.36,70.4681,398.03,571.1932,57.92,32.2959,54.95,57.78,88.13,58.97,72.9161,85.58,40.34,14.335,49.68,80.8953,53.4421,82.6491,49.6582,62.5468,101.9445,73.934,112.51,124.5865,73.189,50.2245,16.0165,40.3224,15.3487,4.18,48.2551,21.73,34.0005,42.8981,66.1788,73.4855,84.91,48.5,71.1344,17.6186,23.1
2014-01-08,82.7157,151.28,70.9147,401.92,572.3819,58.23,31.7193,56.94,57.89,89.0,58.9,72.5093,85.28,40.78,14.42,50.24,80.8711,53.6134,82.90799999999999,49.6854,61.93600000000001,100.3519,73.8962,113.97,126.8199,73.5751,50.476000000000006,16.0626,40.6679,15.5579,4.18,48.9708,23.87,35.1867,44.0126,64.9526,75.9845,85.15,48.7128,70.0908,17.6427,23.31
2014-01-09,82.4409,147.53,70.009,401.01,566.8699,57.22,31.5153,56.29,57.66,88.84,59.09,72.6895,84.51,40.94,14.32,51.08,81.5244,53.5386,82.4166,50.012,61.9681,104.2762,73.7636,114.8,128.9265,73.2519,50.4947,16.0442,40.5527,14.9778,4.09,48.47,23.24,34.16,47.3205,64.9616,73.5593,85.17,48.15,69.7926,17.6042,22.75
2014-01-10,82.7062,145.7199,69.5419,397.66,566.8398,57.94,31.9677,56.95,59.38,89.69,59.53,72.3195,84.77,41.13,14.49,51.47,80.6701,53.3504,82.1106,50.2751,61.4778,103.6955,75.0045,116.67,140.0499,73.64699999999999,51.1282,16.1087,40.535,14.9588,4.17,48.5337,23.71,34.5288,49.9135,64.3261,75.4036,86.8,47.4485,70.2492,17.4887,23.01
2014-01-13,81.4841,139.34,69.906,390.98,563.2286,55.91,31.0275,56.21,57.09,87.88,58.6,71.1528,83.4,40.64,14.27,51.57,78.2773,52.8124,80.664,48.6873,59.4926,100.9854,74.1425,113.93,131.0239,72.71300000000001,50.8487,15.9704,40.0213,14.6069,4.13,47.9327,23.33,33.4622,48.9549,63.9949,72.2867,84.45,48.1157,68.2737,17.1905,22.38
2014-01-14,83.0378,161.27,71.297,397.54,576.4795,57.74,31.7371,57.51,57.63,91.29,60.37,72.1488,84.7,41.04,14.46,52.64,79.40899999999999,53.7172,80.7846,49.7035,60.5133,102.2701,73.8678,121.51,139.9599,72.749,52.0691,16.2563,40.7919,15.0634,4.3,50.3275,23.67,34.5388,49.2376,64.5946,73.3195,84.31,48.28,69.3733,16.825,22.46
2014-01-15,83.7199,164.13,72.7284,395.87,576.0883,57.6,32.6063,59.72,60.31,90.84,61.68,72.8318,85.28,41.18,14.83,53.29,79.5694,53.985,81.8324,49.766999999999996,60.8911,102.2789,73.8204,121.12,137.5999,72.8028,52.125,16.5329,41.9612,15.2251,4.47,51.8755,23.33,34.7082,49.5138,65.4181,73.1535,84.34,47.1971,69.2149,16.7288,21.93
2014-01-16,83.7294,170.97,72.3226,395.8,579.9001,57.19,32.7217,59.21,61.89,94.0,61.63,72.8413,85.4,40.95,14.46,53.6,79.7752,53.5049,81.3966,49.2408,60.6821,101.6806,73.8015,125.26,138.1299,72.9735,51.1468,16.2563,41.8638,15.2726,4.38,50.4732,23.13,34.1999,50.5244,65.6687,73.6976,84.76,47.3828,69.1496,16.6711,21.54
2014-01-17,83.2557,170.01,70.5506,399.61,577.0463,56.3,32.2693,59.86,62.05,92.48,61.37,73.031,84.64,41.09,14.47,53.24,79.09100000000001,56.0164,84.3546,48.4605,60.6741,102.3229,73.8962,136.34,143.3799,72.74,50.5226,16.1825,41.8283,15.206,4.18,51.1197,22.38,33.7513,50.9045,64.5588,73.2642,83.9,47.1485,68.9353,16.3151,24.1
2014-01-21,83.8904,176.68,71.6467,407.05,583.6517,58.51,32.083,60.95,60.8,93.15,60.85,72.2626,84.5,41.57,14.55,53.3,79.0968,55.9561,84.0022,48.3516,60.867,101.1262,74.8245,141.2,146.4599,72.2551,50.7276,16.2378,42.1118,15.2631,4.17,51.0924,23.12,33.1532,51.9963,65.0063,74.4445,81.5,46.9585,69.1403,16.1516,24.32
2014-01-22,84.1083,178.56,71.9651,404.54,584.3137,57.51,31.8701,61.14,61.48,92.32,61.77,71.684,84.31,41.3,14.3,52.37,80.5,56.2118,84.50299999999999,48.6873,60.9634,100.0879,75.4118,144.73,146.3732,72.0216,51.593999999999994,16.2839,43.0685,15.2441,3.67,52.0394,23.65,33.243,51.8273,65.0421,74.9148,82.47,47.6757,70.1746,16.1035,24.17
2014-01-23,83.8241,181.5,72.5745,399.87,581.8461,56.63,31.980999999999998,60.08,62.46,91.49,60.88,71.4469,83.33,40.96,14.085,51.86,79.5916,55.0682,82.6855,47.5441,60.6902,99.25200000000001,75.0424,144.1,146.3332,72.0575,50.3456,16.1641,42.5458,15.187000000000001,3.62,51.0378,23.64,32.2163,51.8111,64.2724,71.8072,81.34,55.5314,69.6901,16.0362,23.87
2014-01-24,82.1757,174.6,71.2552,387.6,563.6549,54.45,32.6463,58.4,58.56,88.99,59.09,69.4738,79.74,40.11,14.16,50.44,75.87100000000001,53.3794,80.6269,48.8869,59.8141,98.6625,74.1709,138.62,136.9199,71.0876,47.765,15.8321,41.5094,14.7971,3.47,49.6173,22.92,31.3889,50.0694,63.1089,68.6627,80.36,55.1542,67.7612,16.0362,23.84
2014-01-27,81.3799,169.62,71.8333,386.28,552.32,53.55,31.9588,57.08,58.0,87.09,58.36,69.3031,77.96,39.5,14.0,50.59,73.4937,52.1658,79.4864,48.3697,58.6165,99.4984,73.2331,140.25,136.2099,70.8901,47.4762,15.4172,41.1728,14.702,3.41,49.5809,22.9,30.9603,47.9671,61.8737,68.5889,77.91,54.4614,67.3233,16.0362,24.47
2014-01-28,81.3325,178.38,66.0919,394.43,563.2437,55.14,32.1717,59.37,58.96,87.59,59.11,69.7015,79.33,39.87,14.01,51.24,76.1803,53.3094,80.3395,50.1663,58.8335,100.6423,73.2805,144.53,136.5132,70.5308,47.7184,15.4448,41.1108,14.8447,3.54,49.8267,23.05,31.3889,49.4098,62.3391,70.3226,77.77,58.1099,67.9103,16.0554,24.87
2014-01-29,80.4609,175.23,65.3416,384.2,555.1738,53.53,32.5176,57.96,57.6,86.2,58.46,69.4169,78.45,39.99,14.08,49.65,75.0883,52.383,79.3287,48.9777,58.1423,98.7505,73.2616,146.67,138.3999,68.8605,47.7463,15.4264,41.0399,14.702,3.48,49.2348,22.71,30.8606,48.8217,61.4083,69.4096,76.67,57.2028,66.46600000000001,16.267,25.22
2014-01-30,81.9483,182.84,65.2152,403.01,569.4528,61.08,32.695,60.97,65.61,89.77,59.39,70.375,78.78,40.52,14.3,51.52,77.079,53.2901,80.3209,49.7035,59.7337,99.1905,73.1763,150.82,138.7832,69.085,47.7557,15.4725,41.4386,14.9493,3.48,50.1272,23.45,32.7844,49.9557,61.6052,70.0644,77.79,57.8099,68.2272,16.6037,26.03
2014-01-31,81.7304,181.41,65.322,358.69,592.3134,62.57,33.5643,60.53,63.43,89.54,59.19,69.4833,78.53,39.86,14.12,51.25,73.1362,51.9752,78.8373,48.6782,60.0874,98.8649,73.1289,152.0,135.8599,69.0132,47.1501,15.5094,41.1197,14.9303,3.43,49.7516,23.04,32.3757,48.8087,60.9966,69.133,77.19,58.4757,67.6587,16.4787,26.4
2014-02-03,79.8546,177.11,65.4433,346.15,568.4698,61.48,32.358000000000004,58.47,62.96,87.94,58.09,67.1688,77.22,38.4,13.76,49.33,71.4257,51.5024,76.8344,47.3717,58.8175,96.9467,70.0787,151.01,133.7232,67.4327,45.2589,15.4541,39.8795,14.7306,3.33,48.4973,22.81,30.8008,46.5764,61.0503,66.6709,73.91,57.7685,65.2174,16.4113,26.08
2014-02-04,80.442,178.73,66.3907,347.95,570.8421,62.75,32.2427,60.96,64.15,88.62,59.72,67.2636,77.31,39.11,13.81,50.12,70.6622,51.7605,77.8915,47.5804,59.1631,97.5714,71.1586,151.59,136.3665,67.3249,46.0787,15.4725,40.2604,14.8161,3.37,49.1802,23.0,31.1098,47.2327,62.1333,66.2467,76.37,57.9871,66.2051,16.2574,26.18
2014-02-05,80.2335,174.42,66.8865,346.45,573.3699,62.19,31.7726,61.63,63.53,88.59,61.0,67.1119,77.66,38.98,13.74,49.96,70.3916,52.0187,77.6318,48.0267,59.1189,97.2371,71.3386,150.78,138.3665,67.5853,46.5352,15.5739,40.2693,14.683,3.31,49.1529,23.31,30.5317,46.3132,60.9429,66.0162,76.16,57.7742,66.8667,16.2478,26.16
2014-02-06,81.2567,178.38,67.2741,354.59,581.7759,62.16,32.0919,61.7,62.65,90.7,61.34,67.3775,79.62,39.1,13.73,50.96,72.3824,52.839,79.4586,49.1561,61.0679,100.5367,72.5132,150.06,138.2632,68.3935,47.56,15.7215,40.4297,14.8732,3.41,50.2638,24.11,30.8905,46.011,61.0324,65.9516,77.14,58.2728,70.4076,16.5172,26.46
2014-02-07,82.7062,186.53,68.2152,361.08,590.5429,64.32,32.4289,61.55,66.29,92.56,62.88,67.7759,81.0,39.77,14.01,51.99,73.745,53.5073,80.6733,50.3219,60.8348,100.3431,73.4794,156.9,139.2265,68.654,48.3053,15.8413,41.0621,15.0919,3.47,51.5113,24.51,31.6481,48.6105,62.1512,67.1596,84.45,61.4257,70.5101,18.8932,27.2
2014-02-10,83.1799,196.56,69.4373,360.87,588.281,63.548,32.6418,61.04,65.84,92.0,63.78,67.7759,80.42,39.95,14.23,52.28,73.7836,53.2105,81.9159,50.668,60.7304,100.1759,73.8489,161.74,143.2199,68.6181,48.0724,15.9059,41.4005,15.1395,3.63,51.2745,24.87,31.6082,49.9915,61.6142,66.7539,84.05,61.4914,71.8053,18.6239,26.88
2014-02-11,84.1273,196.62,70.3522,361.79,596.9327,64.851,32.9745,61.23,66.13,95.87,63.97,68.9806,80.82,40.59,14.42,52.92,73.62899999999999,53.64,82.1384,50.7135,61.5261,101.179,73.8489,161.1,142.1499,68.8785,49.0413,16.3946,42.7188,15.4533,3.7,52.8771,24.71,31.976999999999997,50.6966,61.7126,66.1084,84.2,61.9985,72.4855,18.6335,27.41
2014-02-12,84.2883,195.32,70.347,349.25,595.1823,64.45,33.2361,61.48,66.19,94.97,65.14,66.1348,80.94,40.61,14.58,53.77,73.4164,54.1804,82.5464,50.8046,61.727,101.2934,74.9761,158.94,146.1232,69.3993,49.0693,16.5144,43.5561,16.0049,3.69,53.6693,24.89,31.8375,50.8168,61.8648,65.9793,90.27,61.2757,72.5973,18.8836,27.86
2014-02-13,84.9136,199.63,71.464,357.2,601.8077,67.33,33.3603,63.13,67.65,98.32,67.04,67.0834,82.06,41.1,14.57,54.13,73.9576,54.1514,82.4351,51.1598,61.8797,102.1757,77.0127,163.77,147.5132,69.6777,48.3612,17.3996,44.5181,16.5089,3.7,53.7968,24.91,32.0867,51.3984,62.9299,66.7631,92.3,62.3642,72.58800000000001,19.0183,27.56
2014-02-14,85.0841,198.23,71.4063,357.35,603.2622,67.09,33.3692,62.8,67.53,96.8,68.34,68.0035,81.94,40.98,14.68,54.17,74.7887,54.6227,82.5279,51.8429,61.9761,102.4315,76.7759,164.33,146.2765,69.983,48.8923,17.5748,44.4379,17.0319,3.69,52.8863,25.08,32.0169,50.5146,63.6727,67.6022,91.25,62.2157,73.8273,19.0472,27.58
2014-02-18,85.501,203.7,71.6688,353.65,607.3147,67.3,33.4401,63.73,67.52,97.35,68.66,69.2936,83.07,40.84,14.69,54.52,74.8853,54.6372,82.5464,52.4258,61.2608,101.7786,77.2116,170.4,148.0299,69.6598,48.2215,17.4729,44.8164,17.0224,3.7,53.1503,25.42,33.9208,51.8273,63.628,67.8604,93.35,62.4071,74.1535,19.1818,28.4
2014-02-19,84.9136,193.64,70.5373,347.38,603.0315,68.06,33.5206,63.02,66.75,97.54,67.99,69.6446,82.46,40.76,14.77,54.47,74.0736,54.1103,82.3795,51.7792,60.0954,101.3816,77.079,170.16,146.6532,68.654,48.4358,17.3802,45.3108,17.2506,3.72,52.5402,25.42,33.3925,50.9728,63.2521,67.3256,93.76100000000001,61.1757,73.4919,18.9317,27.91
2014-02-20,85.3115,209.97,69.7208,349.8,603.9192,69.63,33.735,63.01,67.08,98.2,68.48,70.0524,83.11,39.85,14.94,54.9,73.3101,54.0088,82.5371,51.9795,59.2836,101.514,77.96,173.7,146.0132,69.5789,48.7711,17.6026,45.195,17.8592,3.69,53.724,25.49,33.6118,52.331,63.4132,65.6381,96.8,62.1357,73.7901,18.8836,27.79
2014-02-21,85.1978,209.6,68.9464,346.76,603.7587,68.59,33.9406,63.59,69.28,100.45,68.22,73.2681,82.37,40.4,15.14,55.4,73.1555,53.9846,82.296,51.6517,59.2434,99.8641,78.7652,174.05,145.0632,69.8124,48.6966,17.7046,45.2574,17.7261,3.69,53.3142,25.08,33.0237,53.4163,63.1447,65.426,96.92,61.7471,74.666,18.9702,28.0
2014-02-24,85.6526,217.65,69.2483,351.78,608.1322,70.78,33.6814,63.91,68.9,100.36,68.765,73.4294,84.07,40.27,15.14,54.47,73.4068,54.6686,83.381,52.3165,59.7337,100.5258,78.8694,178.53,146.1799,69.9292,49.0227,17.6768,45.7294,17.9829,3.71,54.243,24.75,33.532,54.1052,64.5678,63.9874,98.26,63.8571,75.225,18.9413,27.96
2014-02-25,85.5578,248.0,68.5276,358.32,611.8888,69.85,33.5474,63.66,68.76,98.75,68.01,73.3535,83.7,39.97,15.1,54.66,74.1605,54.891000000000005,83.3717,51.8794,58.8818,101.8669,78.4336,179.54,144.9565,72.722,48.9668,17.6305,45.8719,17.902,3.69,53.724,24.255,33.9606,55.4016,64.4425,62.651,101.04,64.7185,74.7405,18.7201,28.1
2014-02-26,85.48200000000001,253.0,67.9094,359.8,611.9741,69.26,33.4848,63.74,68.68,100.28,67.82,73.7045,84.47,39.95,15.24,54.72,74.7597,54.6493,83.2048,51.7154,58.3352,102.2374,78.2442,176.69,146.1165,73.3686,49.032,17.7046,46.4776,17.8734,3.7,56.3647,24.22,33.9806,55.2424,63.5922,63.7804,100.18,64.1128,74.6194,18.7008,28.27
2014-02-27,86.0345,252.54,69.264,360.13,611.4926,68.94,33.8333,66.22,70.12,115.47,69.92,74.0839,83.2,40.0,15.35,54.28,75.1462,54.6904,83.7241,51.4422,58.8014,102.5374,78.301,178.11,148.0499,73.6111,48.2867,17.6212,46.343999999999994,17.6728,3.71,55.8912,24.19,35.0671,55.4536,63.2789,64.6556,99.72,64.6042,74.9921,18.8067,28.54
2014-02-28,85.9393,244.81,69.0763,362.1,609.7071,68.46,34.2355,62.37,68.06,109.92,68.63,74.1313,83.52,40.4,15.33,52.48,75.1076,54.6082,84.6421,52.2619,59.3319,103.0491,79.2483,171.49,148.2765,73.665,48.1935,17.5748,46.4955,17.5581,3.71,56.1825,24.19,34.4291,53.1986,62.9388,65.098,100.24,63.6614,75.2996,18.6143,28.59
2014-03-03,85.302,250.56,69.2758,359.78,603.207,67.41,33.7618,61.49,67.95,106.3,67.86,73.8657,82.39,39.84,15.3,51.67,74.1509,53.5206,83.4273,51.9613,59.5649,102.1227,78.0737,172.98,151.2798,73.638,47.6252,17.3431,46.2282,17.4722,3.67,56.218999999999994,24.48,33.3028,53.0654,61.82,63.8274,100.55,63.6557,74.0416,18.7778,28.09
2014-03-04,86.3864,254.84,69.7326,363.9,609.336,68.8,34.3248,63.07,70.81,109.08,68.6,76.7494,83.63,40.58,15.52,53.5,75.8614,54.5018,85.8753,52.9541,61.083999999999996,102.9168,78.7367,178.83,149.8365,74.4193,47.4762,17.4636,47.119,17.6537,3.7,57.685,25.11,34.2397,54.4106,62.4644,64.7686,106.89,64.9971,76.1382,18.9606,28.81
2014-03-05,86.6243,252.66,69.8797,372.37,611.0161,71.57,34.0567,63.68,70.03,107.03,68.9,76.4838,83.4,40.47,15.45,53.44,75.5715,53.8517,85.4395,53.1363,61.4216,102.758,78.2915,178.21,148.9732,74.4552,48.473,17.7695,47.2526,17.8065,3.71,57.4391,24.83,34.0404,54.2156,63.5474,66.2556,107.3,64.7856,77.0421,19.278,29.09
2014-03-06,86.5482,252.94,69.6683,372.16,611.6932,70.84,34.0925,63.14,68.57,104.79,68.92,76.5787,83.38,40.48,15.96,53.74,75.0206,54.1055,86.7192,53.5279,62.0726,99.9259,78.3578,171.37,148.1165,74.0062,49.7028,17.9642,47.6267,17.5581,3.73,57.9491,24.77,34.2996,52.513000000000005,63.8696,68.279,108.38,64.3585,77.6571,19.4031,29.21
2014-03-07,86.1201,246.21,69.6276,372.06,609.2758,69.8,33.8691,60.74,67.14,102.08,68.52,77.9731,83.3,40.4,15.91,53.61,75.3202,54.5163,87.0344,53.9924,62.2424,100.1376,77.9126,168.35,147.9932,74.1319,49.7028,18.2052,47.2347,17.539,3.95,57.1386,24.42,34.0005,52.266000000000005,63.7622,67.3755,108.06,64.0528,76.6041,19.3454,29.38
2014-03-10,86.1962,238.84,69.6906,370.53,607.6608,72.03,33.7976,59.78,66.9,100.95,68.04,77.6126,82.99,40.46,15.81,52.59,74.7887,54.5018,86.8861,54.1108,62.0483,101.0993,77.7421,166.55,146.1965,73.7997,49.4512,17.9642,47.3149,17.2811,3.81,57.1842,24.85,33.6915,52.461000000000006,63.3326,65.8791,107.54,62.8499,76.3805,19.5185,29.21
2014-03-11,85.8252,234.41,70.3693,368.82,601.8529,70.1,33.9763,61.02,66.94,100.91,67.47,77.0909,81.86,39.99,15.61,52.81,75.2815,54.9079,86.4224,53.3731,61.3852,101.2052,77.96,166.67,145.0632,73.4225,49.3208,17.7324,47.11,17.4531,3.85,56.4739,24.67,32.924,51.9313,63.6906,64.2886,104.73,62.4971,75.5232,19.3069,29.8
2014-03-12,86.1486,241.49,70.4375,370.64,605.5192,70.8799,34.1997,61.52,68.82,102.63,68.06,76.7684,81.19,39.9,15.52,52.34,75.7068,54.6469,86.1443,53.3731,61.4984,101.6463,77.6948,168.82,144.3799,72.7631,49.9823,18.0847,46.8072,17.5008,3.91,57.5302,24.84,33.1134,52.201,63.806999999999995,63.6204,106.69,62.3685,75.8307,19.8167,29.98
2014-03-13,84.931,237.79,69.6552,371.51,596.3709,68.83,33.8601,59.06,67.74,101.21,67.08,76.0285,78.3,39.6,15.38,50.47,74.0446,53.361000000000004,84.095,52.1708,60.4715,100.9405,76.5201,159.2,143.2232,71.1735,49.3115,17.5007,46.3975,16.9468,3.86,57.0749,24.11,32.914,51.2165,61.9811,62.2275,103.21,61.4371,74.4796,20.0572,29.71
2014-03-14,84.3507,230.97,68.8729,373.74,588.2158,67.72,33.6904,58.16,66.18,100.91,67.19,75.8008,75.85,39.49,15.27,50.47,73.774,53.3586,83.6128,52.0706,60.9405,100.0935,76.6433,164.72,141.0232,71.6973,49.004,17.3524,46.2282,17.0232,3.85,57.0749,23.96,33.4323,51.4244,62.3749,61.2676,102.95,60.6414,74.6101,20.2015,29.6
2014-03-17,85.0927,233.98,69.142,375.04,597.8956,68.7399,34.0031,58.32,66.99,101.57,68.17,76.4079,75.69,39.75,15.58,51.28,75.2139,54.0861,84.6235,52.5351,61.6683,100.1023,77.3253,159.72,142.2032,71.878,49.6282,17.5934,47.1279,17.0232,3.8,57.7396,23.93,33.7414,51.0995,62.9836,60.9194,104.53,60.3885,75.84,20.6152,30.1
2014-03-18,86.1201,240.04,69.7536,378.77,607.5053,69.19,35.3436,59.63,68.46,104.25,68.52,76.5123,75.83,40.37,15.7,52.43,76.2673,54.7218,84.9295,52.0797,61.3852,100.4464,77.9695,161.96,143.0065,72.0948,51.0816,17.9549,47.8226,17.4244,3.89,58.3588,24.49,34.3793,52.9159,63.986000000000004,62.0487,105.2,60.0357,76.3991,20.4889,30.24
2014-03-19,85.654,235.84,69.7353,373.23,601.4817,68.24,35.0934,58.43,67.44,102.05,67.63,76.0854,73.65,40.42,15.64,51.05,75.6778,54.0958,84.1321,52.526,61.2235,99.5641,76.5486,161.6,144.8465,72.0315,50.7648,18.0476,47.7246,17.7253,3.98,58.8983,23.98,33.8809,52.6917,64.0128,60.2041,103.76,60.0128,75.0294,20.4307,30.23
2014-03-20,85.8918,234.91,69.3992,368.97,600.4335,66.97,36.0406,59.12,66.6,100.15,68.49,76.5407,73.89,40.57,15.74,51.61,75.7744,53.6124,85.0222,53.4824,62.202,99.8377,76.7001,161.345,145.6699,72.3386,52.5722,18.715,49.0474,17.7396,4.05,59.7213,24.01,34.4192,52.0451,64.8542,59.6206,103.36,60.6099,75.2996,20.3142,30.245
2014-03-21,84.8606,228.89,69.9466,360.62,593.3516,67.24,35.8887,57.03,62.56,97.1,67.14,75.355,73.46,40.11,16.12,50.04,73.4357,53.986999999999995,84.8646,52.608000000000004,62.6306,100.4288,76.3307,152.6,142.9632,72.6367,52.5163,18.6964,48.5441,17.711,4.04,58.431999999999995,23.66,34.7381,49.8722,64.9616,60.6841,101.51,57.9985,74.87100000000001,20.1782,29.75
2014-03-24,84.1169,220.17,70.7762,351.85,580.7577,64.1,36.1926,56.36,61.54,95.58,65.24,74.7574,73.92,39.38,15.9,49.74,74.7887,53.3538,84.3917,52.6809,62.299,100.0229,75.194,150.94,140.6892,71.9502,52.5443,18.6316,48.5441,17.625,4.05,57.7553,23.48,34.0803,47.8695,64.4067,61.0699,97.58,54.1285,74.0696,19.8976,29.0
2014-03-25,84.3934,220.44,71.5375,354.71,581.154,64.89,36.0496,56.65,59.21,94.42,65.81,74.6246,74.33,38.99,15.58,49.78,72.7496,52.7858,84.2341,52.3074,61.8947,100.51700000000001,74.5119,147.89,140.9685,71.7786,52.7213,18.8726,48.8113,17.625,4.05,58.5234,23.53,33.4224,47.635,64.35300000000001,60.9382,96.48,52.9771,74.1255,19.9937,29.29
2014-03-26,83.3065,212.96,70.8536,343.41,567.7376,60.385,35.5581,55.21,57.55,92.59,63.9,73.7234,74.0,37.95,15.35,48.68,71.2324,52.1284,83.1399,51.6517,60.6655,99.2465,74.0667,139.99,141.5532,71.2367,51.3797,18.4091,48.3392,17.2238,4.05,57.4352,22.83,32.0667,46.111000000000004,63.5027,62.4063,92.71,53.1828,73.2589,19.9937,28.57
2014-03-27,82.8383,207.32,70.5491,338.47,558.8652,60.97,35.1738,55.97,59.01,90.9,64.53,73.5906,75.69,38.35,15.07,48.28,70.8748,52.1502,83.4459,51.9887,59.776,98.8407,73.6783,142.97,142.8699,71.0651,50.7369,18.2515,47.7959,16.9945,3.91,57.4078,22.24,31.6979,46.5279,62.1601,61.1735,89.95,52.0257,73.1285,19.6636,28.48
2014-03-28,83.0013,212.37,70.4703,338.29,561.8093,60.01,36.0138,55.75,57.91,90.76,64.88,73.7709,76.13,38.18,15.4,48.34,70.7589,51.2607,83.8817,52.3803,59.7032,98.5142,73.1005,142.02,144.9965,71.1012,50.7648,18.7057,47.9562,17.0996,3.88,58.623999999999995,21.91,31.5185,44.8443,62.4242,64.1192,90.05,51.2671,73.6037,19.8578,28.53
2014-03-31,83.5925,208.45,70.4546,336.365,558.9805,60.24,36.6304,57.09,59.92,91.43,65.74,73.7329,77.02,38.41,15.54,49.18,72.1891,52.1719,83.48299999999999,52.9996,59.8569,98.5319,74.85300000000001,148.66,145.9965,71.4715,51.24,18.9235,48.3392,17.1092,4.01,58.8983,23.66,31.8076,46.3976,62.7573,63.3381,90.59,50.2899,74.6101,19.8481,29.01
2014-04-01,85.0609,216.97,71.0991,342.99,569.2021,62.62,37.0147,58.8,62.53,95.28,65.93,74.8333,77.74,38.6,15.49,50.07,72.2954,51.8916,84.5401,53.8103,58.7571,98.6907,75.6392,155.86,164.5332,71.6973,51.8176,19.1136,48.9716,17.8161,4.07,59.4836,24.44,32.0468,47.3713,63.1085,65.7097,95.55,52.0985,76.0078,20.0908,29.47
2014-04-02,85.2802,230.29,71.2172,341.96,569.3074,62.72,36.9522,58.15,61.27,92.17,65.48,74.9092,77.66,38.7,15.4,49.58,72.1891,51.8819,84.0393,53.9013,58.4417,98.4172,74.9098,156.57,172.8332,72.2122,53.0753,19.2711,48.5886,17.7014,4.06,59.1086,24.35,32.0069,47.0261,63.0454,62.331,95.16,51.8399,76.1009,20.1734,29.13
2014-04-03,84.6032,225.4,70.7237,333.62,571.5,59.49,36.6483,55.74,54.68,83.91,62.45,74.5392,77.45,38.64,15.19,48.31,72.0248,51.9665,84.5785,54.1473,58.3689,98.5495,74.4362,148.44,180.2098,71.7154,53.7368,19.3175,48.5975,17.8925,4.0,58.4594,24.0,30.8208,45.323,62.6763,61.6723,91.3,50.6699,76.1196,19.6538,28.87
2014-04-04,82.353,212.225,69.8088,323.0,545.25,56.748999999999995,35.6296,54.41,52.32,80.68,61.32,73.2207,75.63,37.95,14.84,47.32,69.7538,50.1997,82.8959,53.1818,57.0913,97.6232,73.1763,138.57,168.5065,71.1012,52.1716,18.7706,47.3238,17.3384,4.01,56.5117,22.58,29.1063,43.4603,61.2176,60.6558,85.69,48.1871,74.9455,19.5373,28.6
2014-04-07,81.5711,207.52,68.7127,317.76,540.63,56.95,35.567,53.97,50.94,78.14,60.47,70.946,74.41,37.54,14.71,46.59,69.0387,49.1628,80.5067,51.6425,54.6572,97.7458,72.3522,140.46,165.6765,69.6651,51.0816,18.5667,47.1457,17.3957,3.88,55.1949,21.71,28.7175,43.3821,60.4703,60.8911,83.36,48.2857,73.7342,18.8663,28.34
2014-04-08,82.3244,215.46,68.7088,327.07,557.51,58.1901,35.5849,55.21,50.86,81.2,61.82,70.8872,74.62,37.56,14.91,47.15,69.2226,48.9646,80.4044,51.4148,55.9025,99.3965,72.2385,141.82,163.2798,69.64699999999999,50.7835,18.3998,47.3862,18.0167,3.99,55.0211,22.21,29.3953,43.5124,60.6054,63.2439,86.07,49.8414,74.1441,19.1683,28.73
