,TSLA,AAPL,AMZN,GOOGL,FB,TWTR,MSFT,CRM,NOW,WDAY,ADBE,INTU,ANSS,SNPS,CDNS,ADSK,MA,V,AXP,DFS,CME,COST,MORN,ILMN,ISRG,HD,LRCX,AMAT,XLNX,NVDA,AMD,AVGO,MU,OLED,XBI,QQQ,MTN,NTES,TRIP,NFLX,DIS,ATVI,EA
2017-06-07,359.65,151.9074,1010.07,1001.59,153.12,17.44,70.4225,91.39,108.19,102.5,143.62,139.6783,128.34,76.07,35.35,111.17,123.8811,95.1401,77.7545,57.5545,112.6044,179.2334,71.6286,179.15,310.6664,149.9216,157.8825,46.3234,65.8942,148.4745,12.38,242.7139,32.5,124.0452,70.5064,141.2128,206.6657,310.8011,37.28,165.61,102.6501,60.2196,115.37
2017-06-08,370.0,151.5359,1010.27,1004.28,154.71,17.59,69.9945,91.25,109.68,102.84,142.63,140.4063,126.96,76.12,35.44,111.12,123.4556,95.1401,77.8909,57.9034,115.3203,178.4562,71.3633,177.69,309.9497,148.5091,160.4798,46.49,66.0884,159.2476,12.9,243.3535,32.45,126.7375,71.2928,141.3605,202.7143,309.7936,37.39,165.88,101.0995,60.2395,114.29
2017-06-09,357.32,145.6598,978.31,970.12,149.6,16.9,68.4088,87.27,103.74,97.97,138.05,137.9467,124.52,74.93,34.72,105.95,121.7536,93.6253,78.2416,58.7178,117.3006,177.44299999999998,71.7564,174.08,305.4464,147.9866,153.4855,43.8534,63.4961,148.9524,12.28,232.2715,30.6,124.444,71.024,137.8257,194.3019,299.8965,37.48,158.03,102.3593,57.7325,110.46
2017-06-12,359.01,142.1792,964.91,961.81,148.44,17.04,67.8834,86.18,102.32,97.35,137.25,137.4843,122.4,73.89,34.23,107.44,119.4974,92.5757,78.1052,58.8729,118.4322,176.7151,73.142,171.46,301.0964,147.232,150.3045,43.4613,62.3602,149.3208,12.09,231.632,31.2,116.6164,70.9344,137.0873,194.5038,302.7017,37.81,151.44,103.7355,56.468999999999994,108.9
2017-06-13,375.95,143.3231,980.79,970.5,150.68,16.97,68.7298,87.27,102.22,98.67,139.09,137.622,122.47,74.66,34.4,107.55,121.0411,94.1401,78.5144,59.4836,118.8848,177.5709,75.8149,173.46,302.743,148.9831,150.8979,43.9612,62.8941,150.7446,11.96,231.8897,31.54,119.8372,71.7407,138.1999,197.2823,297.9902,38.78,152.72,103.2703,57.6031,109.98
2017-06-14,380.66,141.925,976.47,967.93,150.25,16.76,68.3601,87.17,102.16,98.58,138.25,137.92700000000002,122.74,74.34,34.34,106.2,121.2192,94.3777,78.758,58.7759,120.0636,178.71200000000002,76.0803,172.59,301.943,151.6631,148.5924,43.1084,62.9912,151.0632,11.77,229.5989,31.06,117.992,72.2086,137.5993,196.417,291.155,38.57,152.2,102.8633,58.1503,110.02
2017-06-15,375.34,141.0744,964.17,960.18,149.8,16.83,68.0002,86.27,101.26,98.27,137.52,137.7401,121.08,74.02,34.15,105.58,120.1505,93.2391,78.6216,58.8632,119.5544,177.1282,76.8173,172.04,299.6464,151.6727,144.4386,42.3047,62.9718,151.7104,11.5,228.1385,30.56,115.1494,71.2231,136.9888,197.4554,289.0808,37.91,151.76,102.7082,58.6079,110.53
2017-06-16,371.4,139.0994,987.71,958.62,150.64,16.67,68.0975,86.0,101.2,98.39,137.84,137.2383,121.75,73.78,34.18,104.88,120.6849,93.2391,79.3523,59.2316,118.9885,164.3891,76.5028,171.86,304.9464,151.547,144.17600000000002,42.2557,62.8553,150.9636,11.44,226.4705,29.86,116.5957,71.3825,136.3961,201.1376,293.3281,37.91,152.38,102.2527,58.4985,110.51
2017-06-19,369.8,143.0787,995.17,975.22,152.87,17.06,68.9438,87.54,103.6,100.21,140.35,138.47799999999998,122.65,74.71,34.26,106.16,121.8031,93.853,79.7712,59.2703,120.1767,161.6642,76.5618,176.6,312.383,153.6464,146.89,43.4123,63.9815,156.639,11.93,231.1677,31.2,119.7374,73.9347,138.6767,203.2431,309.0923,36.1,153.4,102.117,60.0107,113.65
2017-06-20,372.24,141.7783,992.59,968.99,152.25,16.91,68.0099,86.92,103.01,98.94,140.91,137.9073,120.93,74.61,34.09,104.93,121.6447,93.447,80.385,58.9213,118.8848,160.2476,75.6184,175.3,313.453,152.5435,146.0243,42.5007,63.3602,156.41,12.64,230.0557,30.83,116.7951,74.7522,137.5907,201.6183,312.6186,36.01,152.05,100.7312,59.8416,113.47
2017-06-21,376.4,142.6191,1002.23,978.59,153.91,17.78,68.3601,87.56,105.62,102.24,144.24,137.986,122.41,74.65,34.27,105.69,121.81299999999999,93.6055,80.0927,58.5142,117.7815,160.4936,74.8126,177.38,317.7563,151.4986,146.8122,42.7556,64.1951,158.7797,13.98,234.9733,32.01,117.6429,78.2715,138.9532,202.3009,319.7599,35.82,155.03,101.5646,60.3689,113.17
2017-06-22,382.61,142.3845,1001.3,976.62,153.4,18.15,68.3504,88.47,106.93,102.83,143.69,137.7302,122.65,74.59,34.28,106.78,122.0109,93.0213,80.1317,58.3978,116.9894,157.1883,75.41199999999999,182.99,318.053,150.4247,145.9562,42.4811,64.6417,157.6844,14.38,233.9381,31.89,118.0419,78.9594,138.9137,202.52200000000002,321.2909,35.74,154.89,101.0025,60.8464,112.62
2017-06-23,383.45,143.02,1003.74,986.09,155.07,18.5,69.2746,88.62,107.79,103.33,145.41,138.1336,122.52,74.36,34.26,107.75,122.7134,94.6352,80.1024,58.20399999999999,117.046,154.5716,75.6577,185.28,316.313,146.3903,147.6488,43.2162,65.5641,153.1641,14.17,235.1076,31.73,117.1442,80.0661,139.4468,203.1277,329.4693,36.96,158.02,101.1382,60.1301,110.87
2017-06-26,377.49,142.5703,993.98,972.09,153.59,18.29,68.613,88.11,108.35,102.23,144.96,136.1659,122.78,74.52,34.3,106.12,122.2286,94.2787,80.8234,58.7565,116.6027,157.5916,76.1196,180.89,313.4797,146.4967,144.9347,42.3929,65.399,151.4914,14.08,232.7015,32.5,117.1941,79.8567,138.7952,202.1788,316.7078,36.67,157.5,102.3109,59.9112,111.86
2017-06-27,362.37,140.5268,976.78,948.09,150.58,18.12,67.3289,87.68,106.77,98.36,142.54,133.1061,121.27,73.65,33.69,102.92,121.4567,93.9619,80.9403,59.2025,117.5175,156.6669,76.4439,176.36,312.003,147.29,140.6837,41.0598,63.2048,145.9455,13.4,225.5886,31.66,114.4512,77.0353,136.2776,198.5553,307.6799,36.49,151.03,102.1558,57.9911,108.32
2017-06-28,371.24,142.58,990.33,961.01,153.24,17.95,67.9029,88.09,108.81,98.94,143.81,133.1848,122.03,74.26,34.09,104.28,123.5051,95.2787,81.8074,59.9877,119.5449,157.5621,77.4364,181.0,315.4364,148.2478,143.8063,41.843999999999994,64.0883,151.0931,13.23,231.0718,32.24,114.6507,78.9993,138.2423,198.7196,313.5371,38.14,153.41,103.561,58.5085,108.81
2017-06-29,360.75,140.47799999999998,975.93,937.82,151.04,17.65,66.6285,86.8,105.82,96.45,141.24,130.9515,120.43,72.97,33.44,101.39,120.2396,93.4866,81.4761,59.629,117.9135,156.0963,77.00399999999999,176.75,310.1664,147.2126,138.4755,40.6188,62.3116,146.045,12.6,224.352,31.47,110.3619,77.9824,135.8432,194.3908,298.3951,38.0,150.09,102.4466,57.2848,106.68
2017-06-30,361.61,140.8104,968.0,929.68,150.98,17.87,67.0565,86.6,106.0,97.0,141.44,130.6661,121.68,72.93,33.49,100.82,120.1802,92.853,82.0704,60.2882,118.1021,157.326,76.9843,173.52,311.7897,148.4123,137.5805,40.4913,62.4475,143.9342,12.48,223.403,29.86,108.9656,76.9456,135.8926,195.9851,296.9432,38.2,149.41,102.9699,57.2748,105.72
2017-07-03,352.62,140.30200000000002,953.66,919.46,148.43,17.65,66.3172,86.1,103.58,95.53,138.41,129.5544,120.47,72.12,33.07,99.36,119.5172,92.4272,82.9083,60.3658,119.1017,156.2341,77.2398,174.13,307.2197,149.0025,135.4988,40.1973,61.4184,138.7268,12.15,220.2492,29.14,108.3671,77.6733,134.461,193.4728,293.1898,38.48,146.17,104.1425,55.9715,105.42
2017-07-05,327.09,140.8788,971.4,932.26,150.34,17.82,67.2025,87.5,105.11,96.95,141.21,129.8495,120.87,72.74,33.27,102.6,120.9224,93.0807,83.0154,59.629,118.7717,155.4471,77.3185,174.35,312.6964,147.7254,138.6506,41.2853,62.8262,142.4307,13.19,222.0226,30.51,111.11,79.1588,135.7839,193.1153,290.5426,37.78,147.61,102.369,56.8669,106.76
2017-07-06,308.83,139.5491,965.14,927.69,148.82,17.92,66.7063,86.85,104.54,95.64,140.75,129.3183,120.94,72.53,33.28,102.05,119.7526,92.3282,81.8908,59.3285,116.6405,154.5322,76.53,172.32,311.5997,147.1062,139.9736,41.2755,62.5543,142.8589,13.02,225.3106,30.1,109.564,77.7232,134.5597,192.3713,293.1601,36.66,146.25,100.9153,56.3297,105.75
2017-07-07,313.22,140.9668,978.76,940.81,151.44,18.02,67.5721,87.92,106.29,97.1,142.22,130.1074,122.39,73.15,33.67,103.32,121.1405,92.9916,82.4678,59.4933,117.7155,151.6008,77.0819,172.11,314.7564,147.2804,144.0981,42.6771,63.4475,146.1247,13.36,229.701,30.2,110.8606,78.0223,136.011,195.357,292.1625,36.64,150.18,100.88600000000001,57.7921,107.45
2017-07-10,316.05,141.8272,996.47,951.0,153.5,18.08,68.078,88.5,108.19,98.41,143.34,130.0778,122.24,73.5,33.9,103.74,121.6659,94.15,82.4384,59.2316,117.0365,148.5414,76.9538,169.0,315.7497,146.2645,146.7344,43.3339,65.2243,153.0346,13.81,231.762,30.5,108.6663,76.8558,136.8996,196.1977,297.3086,36.19,152.67,101.1497,58.21,107.84
2017-07-11,327.22,142.2867,994.13,953.53,155.27,18.64,68.0877,88.35,109.2,99.38,142.93,130.5611,122.86,73.54,34.15,104.3,123.1529,94.4669,82.3015,58.9019,116.1407,148.6496,76.6088,173.15,314.163,145.7034,149.536,44.5003,65.5835,155.2052,13.89,230.9184,31.37,108.816,77.6036,137.2846,195.8981,304.8549,36.41,154.33,101.3938,57.6827,108.42
2017-07-12,329.52,142.49200000000002,1006.51,967.66,158.9,19.25,69.2162,90.4,112.26,102.95,145.91,131.6659,124.59,75.16,34.73,106.68,124.1937,95.2292,82.947,59.2703,116.3576,149.2792,76.6286,173.23,316.113,147.6287,150.3726,44.3827,66.2923,161.8065,14.29,236.2195,31.45,114.8502,78.3413,138.9137,199.0481,310.6036,37.31,158.75,101.9211,60.7071,110.68
2017-07-13,323.41,144.4768,1000.63,968.85,159.26,19.32,69.8193,89.57,111.23,102.22,145.05,130.6006,124.51,74.89,34.45,107.07,124.3821,94.9916,83.4848,59.5418,116.3576,151.0991,77.7127,173.0,312.8464,148.3059,150.7228,44.4023,65.8748,159.9346,13.53,237.0727,31.13,115.29899999999999,78.9395,139.2198,197.3379,303.5808,38.03,158.21,101.8332,60.1898,108.98
2017-07-14,327.78,145.7185,1001.81,976.91,159.97,19.64,70.8019,90.0,110.38,103.78,146.16,131.0741,124.59,75.27,34.73,108.74,125.9087,95.9718,83.3968,59.3867,113.6983,150.5088,77.5944,172.33,317.2497,147.9092,153.0186,45.206,64.3213,164.2359,13.92,239.9293,31.79,119.3385,78.8298,140.3157,196.903,306.54400000000004,38.13,161.12,102.6143,60.4385,108.99
2017-07-17,319.57,146.2269,1010.04,975.96,159.73,19.94,71.3564,89.29,110.0,102.89,146.4,131.2615,124.67,75.64,34.71,106.94,126.3251,95.8728,83.3381,59.2025,113.7643,150.3514,77.8704,171.74,316.0297,148.8864,152.7073,45.2354,63.9427,163.539,13.8,238.7119,31.72,117.992,78.0721,140.3848,197.4345,298.2865,38.0,161.7,102.3214,60.1898,109.44
2017-07-18,328.24,146.7353,1024.45,986.95,162.86,19.98,71.3078,89.27,110.78,102.54,147.89,131.8336,125.03,75.66,34.81,107.7,126.6225,96.6154,83.6315,59.1734,113.6889,149.0332,78.2646,173.66,315.5497,147.2223,155.0128,45.6961,63.7194,165.2416,13.48,240.4949,31.9,122.9291,77.9824,141.3227,197.0963,305.418,38.28,183.6,103.2588,61.0155,110.28
2017-07-19,325.26,147.6544,1026.87,992.77,164.14,20.12,71.8525,89.56,110.12,102.7,148.92,133.3527,126.18,76.41,35.32,110.25,126.9298,97.2788,84.0325,59.2703,113.3211,148.7775,78.5701,173.88,322.263,148.3156,159.7599,46.245,63.6806,164.3853,13.55,243.8692,31.82,123.9764,78.8697,142.1521,199.0674,303.1955,39.6,183.86,104.3036,61.0155,111.58
2017-07-20,329.92,146.9895,1028.7,992.19,164.53,20.53,72.2028,90.54,109.84,103.13,149.94,133.5105,126.01,75.82,35.09,109.91,127.3561,97.1402,83.4653,59.4933,113.6889,148.5316,78.5701,171.97,323.9097,142.2494,160.3144,46.3136,63.8942,166.7749,13.8,242.9394,32.0,123.0289,79.8966,142.3396,199.1544,304.8648,37.89,183.6,104.8309,60.7668,111.97
2017-07-21,328.4,146.9211,1025.67,993.84,164.43,20.11,71.7844,89.69,108.19,102.64,149.52,133.0074,126.67,75.91,34.98,109.75,128.1492,98.6154,83.7,60.6178,114.1038,147.9905,78.8461,172.75,309.1564,141.8818,159.079,45.8823,62.9912,167.3723,13.88,242.6326,32.01,122.7795,80.5247,142.2804,201.3961,303.4326,37.54,188.54,104.5672,60.6176,112.22
2017-07-24,342.52,148.7005,1038.95,998.31,166.0,20.0,71.5996,89.67,107.95,103.65,149.53,134.3983,127.39,76.34,35.07,110.81,128.39700000000002,99.3778,83.12299999999999,60.6178,113.5568,148.5414,79.2206,173.99,316.3897,139.8791,159.6529,45.8529,62.3893,165.4307,14.16,242.5559,31.67,123.5774,81.5017,142.93200000000002,202.8262,307.6799,37.27,187.91,104.4793,61.125,113.75
2017-07-25,339.6,149.336,1039.87,969.03,165.28,19.97,72.1736,90.63,107.78,103.83,148.21,134.9803,127.91,76.4,36.64,112.26,128.85299999999998,99.0016,83.5239,61.8393,114.943,150.6761,80.6694,173.85,314.973,142.1914,159.9837,45.4805,62.5835,164.6342,14.11,243.7733,29.9,124.7743,80.3651,142.5667,202.7875,305.1019,38.82,186.97,103.913,60.6375,113.66
2017-07-26,343.85,150.04,1052.8,965.31,165.61,19.61,72.0374,91.07,109.72,105.2,149.78,135.2762,127.88,76.69,37.18,114.08,129.8542,99.8531,83.4164,61.1995,114.8865,149.6136,81.5367,176.3,314.6364,141.9205,163.7581,46.5097,63.4184,166.5359,14.76,246.3712,29.81,123.3281,80.5446,143.0308,205.5703,308.3219,39.06,189.08,104.4208,62.3188,118.0
2017-07-27,334.46,147.2046,1046.0,952.51,170.44,16.84,71.1716,90.51,110.54,102.68,146.2,135.0098,127.58,76.36,36.98,111.52,127.8121,98.5857,81.9984,58.5917,114.4433,150.0366,81.0735,174.33,310.6164,142.9267,160.2755,45.1276,61.9815,161.0398,14.12,240.562,30.24,120.2361,78.5008,142.1323,204.0533,306.3365,38.53,182.68,107.4087,60.8564,117.6
2017-07-28,335.07,146.1682,1020.04,958.33,172.45,16.75,71.0548,90.62,111.65,103.25,146.73,133.7966,128.43,76.43,37.01,111.5,126.8009,98.1699,82.9274,58.4172,114.3678,150.4006,81.9211,174.92,313.733,143.2653,157.2015,44.3533,61.8165,163.6784,13.95,240.00599999999997,29.28,120.9842,79.4978,142.0138,204.778,309.9418,39.38,184.04,107.3696,61.1349,118.25
2017-07-31,323.47,145.4154,987.78,945.5,169.25,16.09,70.7241,90.8,110.45,102.11,146.49,135.3452,129.55,76.57,36.9,110.79,126.6919,98.5758,83.3479,59.0764,115.6314,155.9291,81.37899999999999,173.85,312.753,144.7359,155.1198,43.4319,61.4184,161.8065,13.61,236.4496,28.12,120.286,77.9326,141.4116,203.6475,307.4626,39.02,181.66,107.3403,61.4632,116.74
2017-08-01,319.57,146.70600000000002,992.27,946.56,169.86,16.21,70.6073,91.22,110.75,103.51,148.44,135.5622,130.23,76.77,36.72,111.38,128.3672,99.8729,84.0716,59.1734,116.7348,154.3945,81.9211,172.3,313.6564,144.9777,153.1742,43.226000000000006,61.7097,163.7779,13.71,238.108,28.34,120.0367,76.8558,141.7374,204.7683,304.6179,37.35,182.03,108.0043,62.1895,116.92
2017-08-02,325.89,153.638,995.89,947.64,169.3,16.07,70.296,89.89,107.17,100.08,147.13,134.6745,127.48,76.04,36.05,109.13,129.4775,100.2788,83.4164,58.9213,117.0837,158.654,80.9552,197.85,310.9897,145.6066,147.4251,41.8832,60.4378,163.6784,13.37,242.8723,28.63,119.7374,76.9456,142.1224,203.7345,295.6591,37.57,180.74,106.11,61.1349,116.83
2017-08-03,347.09,152.10299999999998,986.92,940.3,168.59,16.18,70.189,90.35,107.12,100.91,147.79,135.2762,123.39,76.1,36.21,107.88,128.7638,99.5956,83.6511,58.6111,117.8664,155.3389,81.4874,198.46,311.3864,145.8872,144.8472,41.8538,61.0689,165.7593,13.24,239.9293,27.83,118.7899,76.5966,141.5695,205.5413,298.4643,37.81,179.23,106.5494,63.641999999999996,118.85
2017-08-04,356.91,152.9047,987.58,945.79,169.62,16.29,70.7046,90.45,109.71,101.17,147.71,135.0394,124.32,76.61,36.2,108.39,128.6944,99.8927,84.0716,59.1734,118.6585,153.8928,80.8468,194.47,310.3564,147.7835,145.9659,41.9714,61.4378,166.4862,13.12,238.8557,27.92,117.244,77.9924,141.8262,206.4689,300.7361,39.51,180.27,105.1531,61.692,117.22
2017-08-07,355.17,155.2708,992.27,945.75,171.98,16.4,70.4322,90.5,108.76,100.8,148.44,134.7928,124.98,77.15,36.63,109.82,129.2495,100.4867,83.9542,59.5127,117.8475,154.3945,80.9651,199.58,312.2097,148.3639,151.5983,43.0888,61.9718,171.6039,13.43,241.9903,28.59,117.3936,78.3114,142.7247,206.5173,304.0351,39.56,181.33,103.8447,62.1895,116.96
2017-08-08,365.22,156.5125,989.84,944.19,171.23,16.15,70.8116,90.26,107.68,101.11,147.81,134.3292,124.43,76.82,36.8,108.35,128.7142,100.2788,84.0422,60.0653,117.6495,155.1815,81.3396,197.61,311.4597,148.3639,151.5107,43.03,61.6611,169.5628,13.11,240.955,28.84,117.7427,77.4341,142.4779,206.4303,305.4278,39.55,178.36,104.4598,61.0155,116.5
2017-08-09,363.53,157.4706,982.01,940.08,171.18,16.14,70.5003,90.12,107.33,101.16,148.35,134.9605,124.76,76.85,36.56,107.45,128.5953,99.9719,83.7978,59.3867,118.99799999999999,154.306,81.0439,199.23,314.483,150.2118,150.9757,42.9418,61.2511,171.3649,12.83,238.8557,28.58,115.7479,77.0253,142.2903,205.5413,311.1863,40.54,175.78,100.4076,61.0653,116.11
2017-08-10,355.4,152.4745,956.92,923.59,167.4,15.75,69.4691,87.63,104.42,98.14,144.92,133.3231,122.71,75.65,36.19,104.98,126.56299999999999,98.5065,82.6927,58.2621,117.11200000000001,154.0896,80.5117,194.65,309.793,148.8767,145.3725,41.1971,60.3041,164.0269,12.12,230.7459,27.49,110.1624,74.2438,139.2395,204.9713,280.7641,39.71,169.14,98.9624,59.9013,113.99
2017-08-11,357.87,154.5949,967.99,930.09,168.08,15.92,70.5295,88.29,106.05,99.38,146.47,134.7435,122.95,76.27,36.34,108.01,127.4354,99.1006,82.4287,57.8162,116.235,154.0994,80.8567,194.25,314.08299999999997,149.8442,150.0613,42.2263,60.9387,155.2849,12.23,234.0627,28.01,111.1598,75.5398,140.2959,206.4593,277.5144,42.18,171.4,99.5874,60.4286,115.45
2017-08-14,363.8,156.9215,983.3,938.93,170.75,16.09,71.5899,90.25,107.9,102.37,149.16,137.0024,125.24,77.28,37.01,108.9,129.9534,100.863,83.5826,58.6499,117.574,155.3389,81.5564,194.8,321.5197,149.2444,154.2345,42.9124,61.6709,167.671,12.76,240.5237,29.24,111.3593,76.2078,142.1027,211.2326,275.2031,41.48,171.0,99.0113,61.5727,117.11
2017-08-15,362.33,158.6395,982.74,938.08,171.0,15.95,71.6093,90.7,107.31,101.9,150.36,135.6017,126.09,78.23,37.22,109.8,130.4391,101.6155,84.8735,59.978,118.7434,154.3257,81.1819,193.92,328.4563,145.2873,155.8494,43.0104,61.1535,166.2572,13.02,243.1886,29.68,111.4591,76.2377,142.2014,210.0827,272.6844,40.66,168.5,99.1187,61.6523,117.43
2017-08-16,362.91,158.0014,978.18,944.27,170.0,16.16,72.0299,92.24,109.5,106.2,151.8,136.0456,128.51,79.09,37.56,110.49,131.2223,102.462,85.4602,59.8229,119.0263,157.6506,81.8422,194.15,329.63300000000004,147.2997,158.7774,43.5789,61.2218,164.4351,12.63,242.9298,30.69,113.7531,76.2577,142.4483,214.0734,275.1438,40.17,169.98,99.7924,62.5675,119.25
2017-08-17,351.92,154.968,960.57,927.66,166.91,15.87,70.8074,90.88,106.86,102.9,148.23,132.6326,125.52,76.76,36.84,107.89,129.7452,101.3117,84.1889,58.0682,118.2153,156.4763,81.3297,191.2,324.3663,144.8036,154.14700000000002,42.2655,59.8648,160.77100000000002,12.34,236.7276,29.62,111.85799999999999,74.8021,139.5357,212.1409,270.2447,39.21,166.09,98.9917,61.0553,116.47
2017-08-18,347.46,154.6146,958.47,926.18,167.41,15.99,70.8954,90.76,107.23,101.4,147.97,132.2874,125.61,77.22,36.95,108.56,130.0029,101.6588,83.4946,57.6126,118.2436,155.006,80.4526,189.32,328.103,142.6945,156.1217,43.4221,59.5719,160.8009,12.37,239.0474,30.38,109.5141,74.7223,139.437,212.7786,267.0246,39.92,166.54,98.3278,61.692,116.88
2017-08-21,337.86,154.3299,953.29,920.87,167.78,16.11,70.5629,91.76,108.81,101.32,149.26,134.0629,126.58,77.95,36.99,109.75,130.796,102.3629,83.4164,57.4575,118.1398,154.9961,80.6497,190.68,327.5663,144.3489,154.0886,42.4517,59.6793,158.461,12.05,239.2871,29.56,108.3173,75.1411,139.2593,212.4887,271.3707,40.48,166.76,98.7867,61.4632,116.84
2017-08-22,341.35,156.8528,966.9,940.4,169.64,16.63,71.5507,92.95,110.41,104.89,152.25,136.2724,129.0,78.84,37.45,111.01,132.6399,103.2058,83.4164,58.0198,119.1677,156.6046,80.7877,194.76,332.1997,145.0358,159.3514,43.6671,59.8843,161.9857,12.17,244.6265,30.45,110.4118,76.9356,141.382,214.8753,273.603,41.09,169.34,100.34899999999999,63.9305,119.03
2017-08-23,352.77,157.0491,958.0,942.58,168.71,16.96,71.1203,93.07,109.84,103.79,151.1,133.6782,127.26,78.53,37.34,110.65,131.9162,102.3232,83.3968,57.8345,118.7717,157.2658,80.5117,193.62,328.8897,144.2521,157.2988,43.2447,62.4909,165.2244,12.48,246.2849,30.45,111.4092,76.7362,140.8784,214.4888,273.4918,41.34,169.06,99.1089,63.6818,118.18
2017-08-24,352.93,156.3521,952.45,936.89,167.74,16.89,71.09100000000001,94.15,110.67,104.37,150.81,133.4908,127.13,78.55,37.18,110.61,131.8072,102.3629,83.475,57.9905,118.7434,149.3319,80.4624,193.96,330.19300000000004,143.4298,154.4972,42.95,62.7057,164.6166,12.5,244.4923,30.22,112.4066,78.3114,140.4638,213.3293,268.0628,43.32,168.13,99.1284,63.1048,117.82
2017-08-25,348.05,156.9313,945.26,930.5,166.32,16.65,71.2181,94.1,110.59,103.57,151.45,135.4833,127.77,78.49,37.4,114.97,131.599,102.4918,83.5826,58.205,119.8561,150.4371,80.9257,192.19,326.2097,144.7842,153.5633,42.5472,63.2134,163.2414,12.43,235.4239,30.29,110.8606,77.5736,140.1676,214.2473,264.8629,41.72,165.95,99.9975,62.2591,116.93
2017-08-28,345.66,158.5118,946.02,928.13,167.24,16.77,71.2279,93.66,111.91,103.5,151.79,136.0258,127.64,78.79,37.77,111.48,132.6894,102.9182,83.5239,57.6297,119.6958,150.5358,80.9651,197.05,328.6663,146.4677,156.2968,42.8616,63.6332,164.3973,12.23,233.1808,31.08,110.9604,79.9863,140.602,211.2712,264.3477,41.98,167.12,100.1439,62.4283,118.73
2017-08-29,347.36,159.9255,954.06,935.75,168.05,16.93,71.4431,93.83,111.75,104.41,152.14,136.1343,126.57,78.8,37.91,111.27,132.6795,102.9083,83.5337,56.9959,119.1771,151.5325,80.4132,195.94,329.13300000000004,145.8291,157.9019,43.2447,64.1994,164.1283,12.15,231.7237,31.48,110.8108,80.3452,141.1549,212.0056,262.6833,41.69,168.81,100.1537,63.1545,119.23
2017-08-30,353.18,160.3574,967.59,943.63,169.92,16.93,72.382,94.86,114.27,107.54,153.67,138.0677,127.91,79.6,38.36,113.29,132.6399,102.8686,83.7978,57.503,118.8754,152.4009,80.8468,199.74,332.01300000000003,145.9849,160.4992,44.6692,64.5216,165.1049,12.67,235.8361,31.61,124.126,81.3123,142.8136,216.2668,273.0064,42.57,174.69,100.4466,65.3432,121.97
2017-08-31,355.9,160.9955,980.6,955.24,171.97,16.91,73.1252,95.49,116.19,109.69,155.16,139.5276,128.82,80.42,39.29,114.46,132.1442,102.6604,84.1987,57.4835,118.6302,154.6705,81.5072,204.46,334.8897,145.8583,161.4623,44.3253,64.4923,168.8518,13.0,241.6357,31.97,126.7691,83.5754,144.3439,220.2574,273.2739,42.73,174.71,98.816,65.2238,121.5
2017-09-01,355.4,161.0446,978.25,951.99,172.02,16.86,72.3135,96.01,115.49,108.84,155.06,139.9715,128.11,80.41,38.69,113.71,132.0847,103.0372,84.2378,58.1075,119.0546,156.1507,81.4086,207.15,335.583,146.744,162.3183,44.3057,64.42399999999999,169.8683,13.19,242.2683,32.6,126.6195,84.363,144.1464,220.6825,267.3792,42.74,174.74,99.1089,64.7861,119.31
2017-09-05,349.59,159.1107,965.27,941.48,170.72,16.65,71.9908,96.18,116.15,108.16,154.28,139.6164,128.49,80.01,38.24,113.77,131.5098,102.1546,83.4261,56.9861,118.3096,157.0388,80.1569,207.22,340.4797,148.8364,159.6335,43.6966,62.9791,165.3341,12.92,238.7407,32.07,129.3623,83.7249,142.85299999999998,218.7114,266.5768,44.55,174.52,99.2066,64.7165,118.21
2017-09-06,344.53,158.9438,967.8,942.02,172.09,16.83,71.7854,95.82,114.68,108.5,153.76,139.2218,127.68,80.0,38.27,113.79,131.7378,102.3232,83.3479,57.3957,121.1009,156.7625,79.4572,207.42,340.7897,152.3693,160.5187,43.9422,62.5886,165.2344,12.86,239.05700000000002,32.25,128.6143,83.9642,143.2875,218.6631,268.5483,44.31,179.25,99.1089,63.6718,117.0
2017-09-07,350.61,158.3057,979.47,949.89,173.21,17.22,72.7047,96.73,117.78,109.82,155.47,139.0837,128.46,79.79,38.43,114.05,135.3462,103.6917,82.546,56.6449,119.196,157.17700000000002,78.6293,210.2,345.4897,153.7026,164.0013,44.4236,62.7936,166.0017,12.63,236.3442,32.79,128.9135,84.0938,143.6231,218.1316,272.5408,45.81,179.0,94.7735,65.4925,118.93
2017-09-08,343.4,155.7239,965.9,941.41,170.95,17.45,72.3526,96.43,116.4,107.9,155.34,139.6361,128.44,79.54,38.24,114.44,136.0302,103.5628,82.3896,56.2256,121.3763,155.233,79.0038,209.68,347.5297,155.3863,161.2386,43.5689,62.159,163.1218,12.25,234.0052,32.45,127.3177,83.5654,142.3791,220.0448,270.4999,45.06,176.42,94.7833,64.5971,118.28
2017-09-11,363.69,158.5413,977.96,943.29,173.51,17.66,73.1155,97.71,117.67,108.27,156.87,140.7014,129.81,79.6,37.61,116.48,140.7589,105.2685,83.7978,56.7424,122.0968,155.2823,80.0386,212.24,348.49300000000005,154.1308,165.334,44.7772,63.1841,168.4133,12.55,237.4849,33.44,131.9556,83.6252,144.0181,222.6054,269.2814,44.48,181.74,94.8028,65.8208,121.19
